;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
509;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
510;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
511;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
512;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
513;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
514;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
515;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
516;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
517;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
518;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
519;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
520;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
521;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
522;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
523;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
524;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
525;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
526;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
527;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
528;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
529;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
530;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
531;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
532;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
533;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
534;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
535;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
536;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
537;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
538;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
539;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
540;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
541;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
542;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
543;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
544;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
545;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
546;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
547;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
548;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
549;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
550;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
551;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
552;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
553;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
554;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
555;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
556;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
557;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
558;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
559;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
560;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
561;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
562;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
563;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
564;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
565;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
566;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
567;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
568;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
569;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
570;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
571;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
572;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
573;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
574;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
575;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
576;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
577;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
578;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
579;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
580;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
581;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
582;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
583;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
584;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
585;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
586;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
587;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
588;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
589;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
590;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
591;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
592;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
593;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
594;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
595;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
596;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
597;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
598;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
599;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
600;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
601;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
602;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
603;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
604;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
605;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
606;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
607;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
608;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
609;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
610;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
611;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
612;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
613;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
614;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
615;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
616;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
617;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
618;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
619;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
620;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
621;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
622;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
623;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
624;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
625;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
626;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
627;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
628;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
629;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
630;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
631;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
632;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
633;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
634;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
635;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
636;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
637;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
638;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
639;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
640;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
641;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
642;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
643;PSO;RF;6;3000;138.0;196.0;3.0;2.0;-0.35
644;PSO;RF;6;3000;139.0;195.0;3.0;3.0;-0.35
645;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
646;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
647;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
648;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
649;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
650;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
651;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
652;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
653;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
654;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
655;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
656;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
657;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
658;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
659;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
660;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
661;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
662;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
663;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
664;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
665;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
666;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
667;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
668;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
669;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
670;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
671;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
672;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
673;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
674;PSO;RF;6;3000;152.0;191.0;4.0;3.0;-0.375
