;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
1162;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1163;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1164;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1165;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1166;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1167;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1168;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1169;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1170;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1171;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1172;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1173;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1174;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1175;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1176;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1177;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1178;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1179;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1180;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1181;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1182;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1183;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1184;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1185;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1186;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1187;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1188;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1189;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1190;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1191;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1192;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1193;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1194;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1195;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1196;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1197;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1198;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1199;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1200;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1201;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1202;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1203;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1204;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1205;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1206;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1207;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1208;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1209;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1210;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1211;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1212;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1213;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1214;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1215;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1216;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1217;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1218;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1219;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1220;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1221;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1222;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1223;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1224;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1225;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1226;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1227;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1228;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1229;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1230;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1231;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1232;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1233;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1234;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1235;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1236;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1237;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1238;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1239;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1240;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1241;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1242;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1243;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1244;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1245;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1246;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1247;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1248;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1249;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1250;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1251;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1252;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1253;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1254;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1255;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1256;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1257;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1258;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1259;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1260;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1261;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1262;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1263;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1264;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1265;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1266;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1267;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1268;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1269;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1270;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1271;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1272;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1273;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1274;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1275;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1276;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1277;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1278;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1279;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1280;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1281;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1282;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1283;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1284;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1285;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1286;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1287;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1288;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1289;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1290;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1291;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1292;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1293;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1294;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1295;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1296;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1297;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1298;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1299;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1300;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1301;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1302;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1303;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1304;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1305;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1306;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1307;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1308;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1309;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1310;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1311;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1312;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1313;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1314;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1315;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1316;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1317;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1318;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1319;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1320;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1321;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1322;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1323;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1324;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1325;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1326;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1327;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1328;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1329;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1330;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1331;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1332;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1333;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1334;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1335;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1336;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1337;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1338;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1339;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1340;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1341;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1342;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1343;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1344;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1345;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1346;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1347;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1348;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1349;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1350;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1351;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1352;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1353;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1354;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
1355;SA;XGBoost;6;6000;60;250;gbtree;0.815;0.1;-0.45
