;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;89;270;gbtree;0.9868;0.7567;-0.425
1;96;196;gbtree;0.7397;0.046;-0.42500000000000004
2;96;196;gbtree;0.7397;0.046;-0.42500000000000004
3;92;247;gbtree;0.8303;0.5868;-0.45
4;92;247;gbtree;0.8303;0.5868;-0.45
5;92;247;gbtree;0.8303;0.5868;-0.45
6;92;247;gbtree;0.8303;0.5868;-0.45
7;92;247;gbtree;0.8303;0.5868;-0.45
8;92;247;gbtree;0.8303;0.5868;-0.45
9;92;247;gbtree;0.8303;0.5868;-0.45
10;92;247;gbtree;0.8303;0.5868;-0.45
11;92;247;gbtree;0.8303;0.5868;-0.45
12;92;247;gbtree;0.8303;0.5868;-0.45
13;92;247;gbtree;0.8303;0.5868;-0.45
14;92;247;gbtree;0.8303;0.5868;-0.45
