;Hidden Layers;Alpha;Activation;Fitness
0;99;0.35;logistic;-0.3
1;381;0.22;logistic;-0.35000000000000003
2;381;0.22;logistic;-0.35000000000000003
3;381;0.22;logistic;-0.35000000000000003
4;384;0.52;logistic;-0.375
5;384;0.52;logistic;-0.375
6;384;0.52;logistic;-0.375
7;384;0.52;logistic;-0.375
8;384;0.52;logistic;-0.375
9;384;0.52;logistic;-0.375
10;384;0.52;logistic;-0.375
11;384;0.52;logistic;-0.375
12;384;0.52;logistic;-0.375
13;384;0.52;logistic;-0.375
14;384;0.52;logistic;-0.375
15;384;0.52;logistic;-0.375
16;384;0.52;logistic;-0.375
17;384;0.52;logistic;-0.375
18;384;0.52;logistic;-0.375
19;384;0.52;logistic;-0.375
20;384;0.52;logistic;-0.375
21;384;0.52;logistic;-0.375
22;384;0.52;logistic;-0.375
23;384;0.52;logistic;-0.375
24;384;0.52;logistic;-0.375
25;384;0.52;logistic;-0.375
26;384;0.52;logistic;-0.375
27;384;0.52;logistic;-0.375
28;384;0.52;logistic;-0.375
29;384;0.52;logistic;-0.375
30;384;0.52;logistic;-0.375
31;384;0.52;logistic;-0.375
32;384;0.52;logistic;-0.375
33;384;0.52;logistic;-0.375
34;384;0.52;logistic;-0.375
35;384;0.52;logistic;-0.375
36;384;0.52;logistic;-0.375
37;384;0.52;logistic;-0.375
38;384;0.52;logistic;-0.375
39;384;0.52;logistic;-0.375
40;384;0.52;logistic;-0.375
41;384;0.52;logistic;-0.375
42;384;0.52;logistic;-0.375
43;384;0.52;logistic;-0.375
44;384;0.52;logistic;-0.375
45;384;0.52;logistic;-0.375
46;384;0.52;logistic;-0.375
47;384;0.52;logistic;-0.375
48;384;0.52;logistic;-0.375
49;384;0.52;logistic;-0.375
50;384;0.52;logistic;-0.375
51;384;0.52;logistic;-0.375
52;384;0.52;logistic;-0.375
53;384;0.52;logistic;-0.375
54;384;0.52;logistic;-0.375
55;384;0.52;logistic;-0.375
56;384;0.52;logistic;-0.375
57;384;0.52;logistic;-0.375
58;384;0.52;logistic;-0.375
59;384;0.52;logistic;-0.375
60;384;0.52;logistic;-0.375
61;384;0.52;logistic;-0.375
62;384;0.52;logistic;-0.375
63;384;0.52;logistic;-0.375
64;384;0.52;logistic;-0.375
65;384;0.52;logistic;-0.375
66;384;0.52;logistic;-0.375
67;384;0.52;logistic;-0.375
68;384;0.52;logistic;-0.375
69;384;0.52;logistic;-0.375
70;384;0.52;logistic;-0.375
71;384;0.52;logistic;-0.375
72;384;0.52;logistic;-0.375
73;384;0.52;logistic;-0.375
74;384;0.52;logistic;-0.375
75;384;0.52;logistic;-0.375
