;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;393;293;gbtree;0.7442;0.3245;-0.4
1;355;82;gbtree;0.6593;0.394;-0.425
2;357;111;gbtree;0.8705;0.5664;-0.42500000000000004
3;346;109;gbtree;0.9408;0.5385;-0.45
4;346;109;gbtree;0.9408;0.5385;-0.45
5;346;109;gbtree;0.9408;0.5385;-0.45
6;346;109;gbtree;0.9408;0.5385;-0.45
7;346;109;gbtree;0.9408;0.5385;-0.45
8;346;109;gbtree;0.9408;0.5385;-0.45
9;346;109;gbtree;0.9408;0.5385;-0.45
10;346;109;gbtree;0.9408;0.5385;-0.45
11;346;109;gbtree;0.9408;0.5385;-0.45
12;346;109;gbtree;0.9408;0.5385;-0.45
13;346;109;gbtree;0.9408;0.5385;-0.45
14;346;109;gbtree;0.9408;0.5385;-0.45
