;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
1125;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1126;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1127;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1128;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1129;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1130;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1131;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1132;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1133;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1134;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1135;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1136;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1137;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1138;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1139;PSO;XGBoost;6;6000;318;354;gbtree;0.865;0.52;-0.425
1140;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1141;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1142;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1143;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1144;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1145;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1146;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1147;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1148;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1149;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
1150;PSO;XGBoost;6;6000;200;368;gbtree;0.813;0.136;-0.475
