;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
1423;SA;MLP;6;7000;280;0.58;identity;-0.375
1424;SA;MLP;6;7000;280;0.58;identity;-0.375
1425;SA;MLP;6;7000;280;0.58;identity;-0.375
1426;SA;MLP;6;7000;280;0.58;identity;-0.375
1427;SA;MLP;6;7000;280;0.58;identity;-0.375
1428;SA;MLP;6;7000;280;0.58;identity;-0.375
1429;SA;MLP;6;7000;280;0.58;identity;-0.375
1430;SA;MLP;6;7000;280;0.58;identity;-0.375
1431;SA;MLP;6;7000;280;0.58;identity;-0.375
1432;SA;MLP;6;7000;280;0.58;identity;-0.375
1433;SA;MLP;6;7000;280;0.58;identity;-0.375
1434;SA;MLP;6;7000;280;0.58;identity;-0.375
1435;SA;MLP;6;7000;280;0.58;identity;-0.375
1436;SA;MLP;6;7000;280;0.58;identity;-0.375
1437;SA;MLP;6;7000;280;0.58;identity;-0.375
1438;SA;MLP;6;7000;280;0.58;identity;-0.375
1439;SA;MLP;6;7000;280;0.58;identity;-0.375
1440;SA;MLP;6;7000;280;0.58;identity;-0.375
1441;SA;MLP;6;7000;280;0.58;identity;-0.375
1442;SA;MLP;6;7000;280;0.58;identity;-0.375
1443;SA;MLP;6;7000;280;0.58;identity;-0.375
1444;SA;MLP;6;7000;280;0.58;identity;-0.375
1445;SA;MLP;6;7000;280;0.58;identity;-0.375
1446;SA;MLP;6;7000;280;0.58;identity;-0.375
1447;SA;MLP;6;7000;280;0.58;identity;-0.375
1448;SA;MLP;6;7000;37;0.04;identity;-0.425
1449;SA;MLP;6;7000;37;0.04;identity;-0.425
1450;SA;MLP;6;7000;37;0.04;identity;-0.425
1451;SA;MLP;6;7000;37;0.04;identity;-0.425
1452;SA;MLP;6;7000;37;0.04;identity;-0.425
1453;SA;MLP;6;7000;37;0.04;identity;-0.425
1454;SA;MLP;6;7000;37;0.04;identity;-0.425
1455;SA;MLP;6;7000;37;0.04;identity;-0.425
1456;SA;MLP;6;7000;37;0.04;identity;-0.425
1457;SA;MLP;6;7000;37;0.04;identity;-0.425
1458;SA;MLP;6;7000;37;0.04;identity;-0.425
1459;SA;MLP;6;7000;37;0.04;identity;-0.425
1460;SA;MLP;6;7000;37;0.04;identity;-0.425
1461;SA;MLP;6;7000;37;0.04;identity;-0.425
1462;SA;MLP;6;7000;37;0.04;identity;-0.425
1463;SA;MLP;6;7000;37;0.04;identity;-0.425
1464;SA;MLP;6;7000;37;0.04;identity;-0.425
1465;SA;MLP;6;7000;37;0.04;identity;-0.425
1466;SA;MLP;6;7000;37;0.04;identity;-0.425
1467;SA;MLP;6;7000;37;0.04;identity;-0.425
1468;SA;MLP;6;7000;37;0.04;identity;-0.425
1469;SA;MLP;6;7000;37;0.04;identity;-0.425
1470;SA;MLP;6;7000;37;0.04;identity;-0.425
1471;SA;MLP;6;7000;37;0.04;identity;-0.425
1472;SA;MLP;6;7000;37;0.04;identity;-0.425
1473;SA;MLP;6;7000;37;0.04;identity;-0.425
1474;SA;MLP;6;7000;37;0.04;identity;-0.425
1475;SA;MLP;6;7000;37;0.04;identity;-0.425
1476;SA;MLP;6;7000;37;0.04;identity;-0.425
1477;SA;MLP;6;7000;37;0.04;identity;-0.425
1478;SA;MLP;6;7000;37;0.04;identity;-0.425
1479;SA;MLP;6;7000;37;0.04;identity;-0.425
1480;SA;MLP;6;7000;37;0.04;identity;-0.425
1481;SA;MLP;6;7000;37;0.04;identity;-0.425
1482;SA;MLP;6;7000;37;0.04;identity;-0.425
1483;SA;MLP;6;7000;37;0.04;identity;-0.425
1484;SA;MLP;6;7000;37;0.04;identity;-0.425
1485;SA;MLP;6;7000;37;0.04;identity;-0.425
1486;SA;MLP;6;7000;37;0.04;identity;-0.425
1487;SA;MLP;6;7000;37;0.04;identity;-0.425
1488;SA;MLP;6;7000;37;0.04;identity;-0.425
1489;SA;MLP;6;7000;37;0.04;identity;-0.425
1490;SA;MLP;6;7000;37;0.04;identity;-0.425
1491;SA;MLP;6;7000;37;0.04;identity;-0.425
1492;SA;MLP;6;7000;37;0.04;identity;-0.425
1493;SA;MLP;6;7000;37;0.04;identity;-0.425
1494;SA;MLP;6;7000;37;0.04;identity;-0.425
1495;SA;MLP;6;7000;37;0.04;identity;-0.425
1496;SA;MLP;6;7000;37;0.04;identity;-0.425
1497;SA;MLP;6;7000;37;0.04;identity;-0.425
1498;SA;MLP;6;7000;37;0.04;identity;-0.425
1499;SA;MLP;6;7000;37;0.04;identity;-0.425
1500;SA;MLP;6;7000;37;0.04;identity;-0.425
1501;SA;MLP;6;7000;37;0.04;identity;-0.425
1502;SA;MLP;6;7000;37;0.04;identity;-0.425
1503;SA;MLP;6;7000;37;0.04;identity;-0.425
1504;SA;MLP;6;7000;37;0.04;identity;-0.425
1505;SA;MLP;6;7000;37;0.04;identity;-0.425
1506;SA;MLP;6;7000;37;0.04;identity;-0.425
1507;SA;MLP;6;7000;37;0.04;identity;-0.425
1508;SA;MLP;6;7000;37;0.04;identity;-0.425
1509;SA;MLP;6;7000;37;0.04;identity;-0.425
1510;SA;MLP;6;7000;37;0.04;identity;-0.425
1511;SA;MLP;6;7000;37;0.04;identity;-0.425
1512;SA;MLP;6;7000;37;0.04;identity;-0.425
1513;SA;MLP;6;7000;37;0.04;identity;-0.425
1514;SA;MLP;6;7000;37;0.04;identity;-0.425
1515;SA;MLP;6;7000;37;0.04;identity;-0.425
1516;SA;MLP;6;7000;37;0.04;identity;-0.425
1517;SA;MLP;6;7000;37;0.04;identity;-0.425
1518;SA;MLP;6;7000;37;0.04;identity;-0.425
1519;SA;MLP;6;7000;37;0.04;identity;-0.425
1520;SA;MLP;6;7000;37;0.04;identity;-0.425
1521;SA;MLP;6;7000;37;0.04;identity;-0.425
1522;SA;MLP;6;7000;37;0.04;identity;-0.425
1523;SA;MLP;6;7000;37;0.04;identity;-0.425
1524;SA;MLP;6;7000;37;0.04;identity;-0.425
1525;SA;MLP;6;7000;37;0.04;identity;-0.425
1526;SA;MLP;6;7000;37;0.04;identity;-0.425
1527;SA;MLP;6;7000;37;0.04;identity;-0.425
1528;SA;MLP;6;7000;37;0.04;identity;-0.425
1529;SA;MLP;6;7000;37;0.04;identity;-0.425
1530;SA;MLP;6;7000;37;0.04;identity;-0.425
1531;SA;MLP;6;7000;37;0.04;identity;-0.425
1532;SA;MLP;6;7000;37;0.04;identity;-0.425
1533;SA;MLP;6;7000;37;0.04;identity;-0.425
1534;SA;MLP;6;7000;37;0.04;identity;-0.425
1535;SA;MLP;6;7000;37;0.04;identity;-0.425
1536;SA;MLP;6;7000;37;0.04;identity;-0.425
1537;SA;MLP;6;7000;37;0.04;identity;-0.425
1538;SA;MLP;6;7000;37;0.04;identity;-0.425
1539;SA;MLP;6;7000;37;0.04;identity;-0.425
1540;SA;MLP;6;7000;37;0.04;identity;-0.425
1541;SA;MLP;6;7000;37;0.04;identity;-0.425
1542;SA;MLP;6;7000;37;0.04;identity;-0.425
1543;SA;MLP;6;7000;37;0.04;identity;-0.425
1544;SA;MLP;6;7000;37;0.04;identity;-0.425
1545;SA;MLP;6;7000;37;0.04;identity;-0.425
1546;SA;MLP;6;7000;37;0.04;identity;-0.425
1547;SA;MLP;6;7000;37;0.04;identity;-0.425
1548;SA;MLP;6;7000;37;0.04;identity;-0.425
1549;SA;MLP;6;7000;37;0.04;identity;-0.425
1550;SA;MLP;6;7000;37;0.04;identity;-0.425
1551;SA;MLP;6;7000;37;0.04;identity;-0.425
1552;SA;MLP;6;7000;37;0.04;identity;-0.425
1553;SA;MLP;6;7000;37;0.04;identity;-0.425
1554;SA;MLP;6;7000;37;0.04;identity;-0.425
1555;SA;MLP;6;7000;37;0.04;identity;-0.425
1556;SA;MLP;6;7000;37;0.04;identity;-0.425
1557;SA;MLP;6;7000;37;0.04;identity;-0.425
1558;SA;MLP;6;7000;37;0.04;identity;-0.425
1559;SA;MLP;6;7000;37;0.04;identity;-0.425
1560;SA;MLP;6;7000;37;0.04;identity;-0.425
1561;SA;MLP;6;7000;37;0.04;identity;-0.425
1562;SA;MLP;6;7000;37;0.04;identity;-0.425
1563;SA;MLP;6;7000;37;0.04;identity;-0.425
1564;SA;MLP;6;7000;37;0.04;identity;-0.425
1565;SA;MLP;6;7000;37;0.04;identity;-0.425
1566;SA;MLP;6;7000;37;0.04;identity;-0.425
1567;SA;MLP;6;7000;37;0.04;identity;-0.425
1568;SA;MLP;6;7000;37;0.04;identity;-0.425
1569;SA;MLP;6;7000;37;0.04;identity;-0.425
1570;SA;MLP;6;7000;37;0.04;identity;-0.425
1571;SA;MLP;6;7000;37;0.04;identity;-0.425
1572;SA;MLP;6;7000;37;0.04;identity;-0.425
1573;SA;MLP;6;7000;37;0.04;identity;-0.425
1574;SA;MLP;6;7000;37;0.04;identity;-0.425
1575;SA;MLP;6;7000;37;0.04;identity;-0.425
1576;SA;MLP;6;7000;37;0.04;identity;-0.425
1577;SA;MLP;6;7000;37;0.04;identity;-0.425
1578;SA;MLP;6;7000;37;0.04;identity;-0.425
1579;SA;MLP;6;7000;37;0.04;identity;-0.425
1580;SA;MLP;6;7000;37;0.04;identity;-0.425
1581;SA;MLP;6;7000;37;0.04;identity;-0.425
