;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
450;PSO;MLP;6;3000;12;0.305;identity;-0.35
451;PSO;MLP;6;3000;12;0.305;identity;-0.35
452;PSO;MLP;6;3000;12;0.305;identity;-0.35
453;PSO;MLP;6;3000;12;0.305;identity;-0.35
454;PSO;MLP;6;3000;12;0.305;identity;-0.35
455;PSO;MLP;6;3000;12;0.305;identity;-0.35
456;PSO;MLP;6;3000;12;0.305;identity;-0.35
457;PSO;MLP;6;3000;12;0.305;identity;-0.35
458;PSO;MLP;6;3000;12;0.305;identity;-0.35
459;PSO;MLP;6;3000;12;0.305;identity;-0.35
460;PSO;MLP;6;3000;12;0.305;identity;-0.35
461;PSO;MLP;6;3000;12;0.305;identity;-0.35
462;PSO;MLP;6;3000;12;0.305;identity;-0.35
463;PSO;MLP;6;3000;12;0.305;identity;-0.35
464;PSO;MLP;6;3000;12;0.305;identity;-0.35
465;PSO;MLP;6;3000;12;0.305;identity;-0.35
466;PSO;MLP;6;3000;12;0.305;identity;-0.35
467;PSO;MLP;6;3000;12;0.305;identity;-0.35
468;PSO;MLP;6;3000;12;0.305;identity;-0.35
469;PSO;MLP;6;3000;12;0.305;identity;-0.35
470;PSO;MLP;6;3000;12;0.305;identity;-0.35
471;PSO;MLP;6;3000;12;0.305;identity;-0.35
472;PSO;MLP;6;3000;12;0.305;identity;-0.35
473;PSO;MLP;6;3000;12;0.305;identity;-0.35
474;PSO;MLP;6;3000;12;0.305;identity;-0.35
475;PSO;MLP;6;3000;12;0.305;identity;-0.35
476;PSO;MLP;6;3000;12;0.305;identity;-0.35
477;PSO;MLP;6;3000;12;0.305;identity;-0.35
478;PSO;MLP;6;3000;12;0.305;identity;-0.35
479;PSO;MLP;6;3000;12;0.305;identity;-0.35
480;PSO;MLP;6;3000;12;0.305;identity;-0.35
481;PSO;MLP;6;3000;12;0.305;identity;-0.35
482;PSO;MLP;6;3000;12;0.305;identity;-0.35
483;PSO;MLP;6;3000;12;0.305;identity;-0.35
484;PSO;MLP;6;3000;12;0.305;identity;-0.35
485;PSO;MLP;6;3000;12;0.305;identity;-0.35
486;PSO;MLP;6;3000;12;0.305;identity;-0.35
487;PSO;MLP;6;3000;12;0.305;identity;-0.35
488;PSO;MLP;6;3000;12;0.305;identity;-0.35
489;PSO;MLP;6;3000;12;0.305;identity;-0.35
