;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
1161;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1162;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1163;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1164;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1165;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1166;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1167;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1168;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1169;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1170;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1171;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1172;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1173;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1174;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1175;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1176;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1177;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1178;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1179;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1180;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1181;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1182;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1183;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1184;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1185;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1186;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1187;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1188;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1189;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1190;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1191;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1192;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1193;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1194;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1195;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1196;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1197;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1198;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1199;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1200;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1201;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1202;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1203;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1204;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1205;SA;RF;6;6000;182.0;382.0;17.0;8.0;-0.275
1206;SA;RF;6;6000;81.0;342.0;3.0;5.0;-0.3
1207;SA;RF;6;6000;81.0;342.0;3.0;5.0;-0.3
1208;SA;RF;6;6000;70.0;347.0;2.0;5.0;-0.325
1209;SA;RF;6;6000;80.0;350.0;2.0;4.0;-0.325
1210;SA;RF;6;6000;80.0;350.0;2.0;4.0;-0.325
1211;SA;RF;6;6000;80.0;350.0;2.0;4.0;-0.325
1212;SA;RF;6;6000;79.0;350.0;2.0;4.0;-0.35
1213;SA;RF;6;6000;79.0;350.0;2.0;4.0;-0.35
1214;SA;RF;6;6000;79.0;350.0;2.0;4.0;-0.35
1215;SA;RF;6;6000;74.0;342.0;2.0;4.0;-0.35
1216;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1217;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1218;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1219;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1220;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1221;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1222;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1223;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1224;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1225;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1226;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1227;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1228;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1229;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1230;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1231;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1232;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1233;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1234;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1235;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1236;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1237;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1238;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1239;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1240;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1241;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1242;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1243;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1244;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1245;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1246;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1247;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1248;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1249;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1250;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1251;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1252;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1253;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1254;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1255;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1256;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1257;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1258;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1259;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1260;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1261;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1262;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1263;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1264;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1265;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1266;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1267;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1268;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1269;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1270;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1271;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1272;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1273;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1274;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1275;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1276;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1277;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1278;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1279;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1280;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1281;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1282;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1283;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1284;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1285;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1286;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1287;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1288;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1289;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1290;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1291;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1292;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1293;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1294;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1295;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1296;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1297;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1298;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1299;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1300;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1301;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1302;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1303;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1304;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1305;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1306;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1307;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1308;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1309;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1310;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1311;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1312;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1313;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1314;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1315;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1316;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1317;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1318;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1319;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1320;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1321;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1322;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1323;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1324;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1325;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1326;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1327;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1328;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1329;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1330;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1331;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1332;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1333;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1334;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1335;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1336;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1337;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1338;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1339;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1340;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1341;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1342;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1343;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1344;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1345;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1346;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1347;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1348;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1349;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1350;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1351;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1352;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1353;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1354;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
1355;SA;RF;6;6000;66.0;346.0;2.0;4.0;-0.425
