;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;38;39;gbtree;0.9904;0.2723;-0.4
1;172;189;gbtree;0.1348;0.5047;-0.425
2;172;189;gbtree;0.1348;0.5047;-0.425
3;113;193;gbtree;0.5958;0.6159;-0.42500000000000004
4;113;193;gbtree;0.5958;0.6159;-0.42500000000000004
5;113;193;gbtree;0.5958;0.6159;-0.42500000000000004
6;120;225;gbtree;0.7854;0.5871;-0.45
7;120;225;gbtree;0.7854;0.5871;-0.45
8;120;225;gbtree;0.7854;0.5871;-0.45
9;120;225;gbtree;0.7854;0.5871;-0.45
10;120;225;gbtree;0.7854;0.5871;-0.45
11;120;225;gbtree;0.7854;0.5871;-0.45
12;120;225;gbtree;0.7854;0.5871;-0.45
13;120;225;gbtree;0.7854;0.5871;-0.45
14;120;225;gbtree;0.7854;0.5871;-0.45
