;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;99;132;gbtree;0.608;0.5277;-0.25
1;99;132;gbtree;0.608;0.5277;-0.25
2;99;132;gbtree;0.608;0.5277;-0.25
3;102;186;gbtree;0.526;0.5945;-0.30000000000000004
4;102;186;gbtree;0.526;0.5945;-0.30000000000000004
5;102;186;gbtree;0.526;0.5945;-0.30000000000000004
6;102;186;gbtree;0.526;0.5945;-0.30000000000000004
7;102;186;gbtree;0.526;0.5945;-0.30000000000000004
8;102;186;gbtree;0.526;0.5945;-0.30000000000000004
9;102;186;gbtree;0.526;0.5945;-0.30000000000000004
10;102;186;gbtree;0.526;0.5945;-0.30000000000000004
11;102;186;gbtree;0.526;0.5945;-0.30000000000000004
12;102;186;gbtree;0.526;0.5945;-0.30000000000000004
13;102;186;gbtree;0.526;0.5945;-0.30000000000000004
14;102;186;gbtree;0.526;0.5945;-0.30000000000000004
