;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;229;352;gbtree;0.5;0.45;-0.22500000000000003
1;42;249;gbtree;0.68;0.555;-0.25
2;42;249;gbtree;0.68;0.555;-0.25
3;42;249;gbtree;0.68;0.555;-0.25
4;42;249;gbtree;0.68;0.555;-0.25
5;42;249;gbtree;0.68;0.555;-0.25
6;42;249;gbtree;0.68;0.555;-0.25
7;42;249;gbtree;0.68;0.555;-0.25
8;42;249;gbtree;0.68;0.555;-0.25
9;42;249;gbtree;0.68;0.555;-0.25
10;42;249;gbtree;0.68;0.555;-0.25
11;42;249;gbtree;0.68;0.555;-0.25
12;42;249;gbtree;0.68;0.555;-0.25
13;42;249;gbtree;0.68;0.555;-0.25
14;42;249;gbtree;0.68;0.555;-0.25
15;42;249;gbtree;0.68;0.555;-0.25
16;42;249;gbtree;0.68;0.555;-0.25
17;42;249;gbtree;0.68;0.555;-0.25
18;42;249;gbtree;0.68;0.555;-0.25
19;42;249;gbtree;0.68;0.555;-0.25
20;42;249;gbtree;0.68;0.555;-0.25
21;42;249;gbtree;0.68;0.555;-0.25
22;42;249;gbtree;0.68;0.555;-0.25
23;42;249;gbtree;0.68;0.555;-0.25
24;42;249;gbtree;0.68;0.555;-0.25
25;42;249;gbtree;0.68;0.555;-0.25
26;42;249;gbtree;0.68;0.555;-0.25
27;42;249;gbtree;0.68;0.555;-0.25
28;42;249;gbtree;0.68;0.555;-0.25
29;42;249;gbtree;0.68;0.555;-0.25
30;42;249;gbtree;0.68;0.555;-0.25
31;109;123;gbtree;0.14;0.745;-0.275
32;109;123;gbtree;0.14;0.745;-0.275
33;109;123;gbtree;0.14;0.745;-0.275
34;109;123;gbtree;0.14;0.745;-0.275
35;109;123;gbtree;0.14;0.745;-0.275
36;109;123;gbtree;0.14;0.745;-0.275
37;109;123;gbtree;0.14;0.745;-0.275
38;109;123;gbtree;0.14;0.745;-0.275
39;109;123;gbtree;0.14;0.745;-0.275
40;109;123;gbtree;0.14;0.745;-0.275
41;109;123;gbtree;0.14;0.745;-0.275
42;109;123;gbtree;0.14;0.745;-0.275
43;109;123;gbtree;0.14;0.745;-0.275
44;109;123;gbtree;0.14;0.745;-0.275
45;109;123;gbtree;0.14;0.745;-0.275
46;109;123;gbtree;0.14;0.745;-0.275
47;109;123;gbtree;0.14;0.745;-0.275
48;109;123;gbtree;0.14;0.745;-0.275
49;109;123;gbtree;0.14;0.745;-0.275
50;109;123;gbtree;0.14;0.745;-0.275
51;109;123;gbtree;0.14;0.745;-0.275
52;109;123;gbtree;0.14;0.745;-0.275
53;109;123;gbtree;0.14;0.745;-0.275
54;109;123;gbtree;0.14;0.745;-0.275
55;109;123;gbtree;0.14;0.745;-0.275
56;109;123;gbtree;0.14;0.745;-0.275
57;109;123;gbtree;0.14;0.745;-0.275
58;109;123;gbtree;0.14;0.745;-0.275
59;109;123;gbtree;0.14;0.745;-0.275
60;109;123;gbtree;0.14;0.745;-0.275
61;109;123;gbtree;0.14;0.745;-0.275
62;109;123;gbtree;0.14;0.745;-0.275
63;109;123;gbtree;0.14;0.745;-0.275
64;109;123;gbtree;0.14;0.745;-0.275
65;109;123;gbtree;0.14;0.745;-0.275
66;109;123;gbtree;0.14;0.745;-0.275
67;109;123;gbtree;0.14;0.745;-0.275
68;109;123;gbtree;0.14;0.745;-0.275
69;109;123;gbtree;0.14;0.745;-0.275
70;109;123;gbtree;0.14;0.745;-0.275
71;109;123;gbtree;0.14;0.745;-0.275
72;109;123;gbtree;0.14;0.745;-0.275
73;109;123;gbtree;0.14;0.745;-0.275
74;109;123;gbtree;0.14;0.745;-0.275
75;109;123;gbtree;0.14;0.745;-0.275
76;109;123;gbtree;0.14;0.745;-0.275
77;109;123;gbtree;0.14;0.745;-0.275
78;109;123;gbtree;0.14;0.745;-0.275
79;109;123;gbtree;0.14;0.745;-0.275
80;109;123;gbtree;0.14;0.745;-0.275
81;109;123;gbtree;0.14;0.745;-0.275
82;109;123;gbtree;0.14;0.745;-0.275
83;109;123;gbtree;0.14;0.745;-0.275
84;109;123;gbtree;0.14;0.745;-0.275
85;109;123;gbtree;0.14;0.745;-0.275
86;109;123;gbtree;0.14;0.745;-0.275
87;109;123;gbtree;0.14;0.745;-0.275
88;109;123;gbtree;0.14;0.745;-0.275
89;109;123;gbtree;0.14;0.745;-0.275
90;109;123;gbtree;0.14;0.745;-0.275
91;109;123;gbtree;0.14;0.745;-0.275
92;109;123;gbtree;0.14;0.745;-0.275
93;109;123;gbtree;0.14;0.745;-0.275
94;109;123;gbtree;0.14;0.745;-0.275
95;109;123;gbtree;0.14;0.745;-0.275
96;109;123;gbtree;0.14;0.745;-0.275
97;109;123;gbtree;0.14;0.745;-0.275
98;109;123;gbtree;0.14;0.745;-0.275
99;109;123;gbtree;0.14;0.745;-0.275
100;109;123;gbtree;0.14;0.745;-0.275
101;109;123;gbtree;0.14;0.745;-0.275
102;109;123;gbtree;0.14;0.745;-0.275
103;109;123;gbtree;0.14;0.745;-0.275
104;109;123;gbtree;0.14;0.745;-0.275
105;109;123;gbtree;0.14;0.745;-0.275
106;109;123;gbtree;0.14;0.745;-0.275
107;109;123;gbtree;0.14;0.745;-0.275
108;109;123;gbtree;0.14;0.745;-0.275
109;109;123;gbtree;0.14;0.745;-0.275
110;109;123;gbtree;0.14;0.745;-0.275
111;109;123;gbtree;0.14;0.745;-0.275
112;109;123;gbtree;0.14;0.745;-0.275
113;109;123;gbtree;0.14;0.745;-0.275
114;109;123;gbtree;0.14;0.745;-0.275
115;109;123;gbtree;0.14;0.745;-0.275
116;109;123;gbtree;0.14;0.745;-0.275
117;109;123;gbtree;0.14;0.745;-0.275
118;109;123;gbtree;0.14;0.745;-0.275
119;109;123;gbtree;0.14;0.745;-0.275
120;109;123;gbtree;0.14;0.745;-0.275
121;109;123;gbtree;0.14;0.745;-0.275
122;109;123;gbtree;0.14;0.745;-0.275
