;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
2103;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2104;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2105;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2106;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2107;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2108;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2109;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2110;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2111;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2112;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2113;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2114;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2115;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2116;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2117;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2118;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2119;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2120;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2121;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2122;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2123;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2124;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2125;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2126;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2127;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2128;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2129;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2130;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2131;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2132;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2133;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2134;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2135;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2136;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2137;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2138;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2139;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2140;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2141;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2142;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2143;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2144;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2145;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2146;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2147;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2148;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2149;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2150;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2151;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2152;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2153;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2154;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2155;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2156;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2157;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2158;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2159;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2160;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2161;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2162;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2163;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2164;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2165;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2166;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2167;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2168;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2169;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2170;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2171;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2172;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2173;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2174;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2175;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2176;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2177;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2178;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2179;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2180;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2181;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2182;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2183;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2184;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2185;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2186;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2187;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2188;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2189;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2190;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2191;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2192;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2193;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2194;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2195;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2196;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2197;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2198;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2199;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2200;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2201;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2202;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2203;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2204;PSO;XGBoost;8;10000;39;281;gbtree;0.793;0.624;-0.275
2205;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2206;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2207;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2208;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2209;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2210;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2211;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2212;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2213;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2214;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2215;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2216;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2217;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2218;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2219;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2220;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2221;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2222;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2223;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2224;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2225;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2226;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2227;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2228;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2229;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2230;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2231;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2232;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2233;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2234;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2235;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2236;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2237;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2238;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2239;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2240;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2241;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2242;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2243;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2244;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2245;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2246;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2247;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2248;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
2249;PSO;XGBoost;8;10000;76;262;gbtree;0.513;0.637;-0.3
