;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
1387;SA;XGBoost;8;7000;256;281;gbtree;0.295;0.03;-0.275
1388;SA;XGBoost;8;7000;256;281;gbtree;0.295;0.03;-0.275
1389;SA;XGBoost;8;7000;256;281;gbtree;0.295;0.03;-0.275
1390;SA;XGBoost;8;7000;256;281;gbtree;0.295;0.03;-0.275
1391;SA;XGBoost;8;7000;256;281;gbtree;0.295;0.03;-0.275
1392;SA;XGBoost;8;7000;256;281;gbtree;0.295;0.03;-0.275
1393;SA;XGBoost;8;7000;256;281;gbtree;0.295;0.03;-0.275
1394;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1395;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1396;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1397;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1398;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1399;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1400;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1401;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1402;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1403;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1404;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1405;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1406;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1407;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1408;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1409;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1410;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1411;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1412;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1413;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1414;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1415;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1416;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1417;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1418;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1419;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1420;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1421;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1422;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1423;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1424;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1425;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1426;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1427;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1428;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1429;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1430;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1431;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1432;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1433;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1434;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1435;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1436;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1437;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1438;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1439;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1440;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1441;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1442;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1443;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1444;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1445;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1446;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1447;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1448;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1449;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1450;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1451;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1452;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1453;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1454;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1455;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1456;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1457;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1458;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1459;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1460;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1461;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1462;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1463;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1464;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1465;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1466;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1467;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1468;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1469;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1470;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1471;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1472;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1473;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1474;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1475;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1476;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1477;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1478;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1479;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1480;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1481;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1482;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1483;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1484;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1485;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1486;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1487;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1488;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1489;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1490;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1491;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1492;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1493;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1494;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1495;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1496;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1497;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1498;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1499;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1500;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1501;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1502;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1503;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1504;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1505;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1506;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1507;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1508;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1509;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1510;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1511;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1512;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1513;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1514;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1515;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1516;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1517;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1518;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1519;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1520;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1521;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1522;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1523;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1524;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1525;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1526;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1527;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1528;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1529;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1530;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1531;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1532;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1533;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1534;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1535;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1536;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1537;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1538;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1539;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1540;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1541;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1542;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1543;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1544;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1545;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1546;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1547;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1548;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1549;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1550;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1551;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1552;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1553;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1554;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1555;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1556;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1557;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1558;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1559;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1560;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1561;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1562;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1563;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1564;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1565;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1566;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1567;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1568;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1569;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1570;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1571;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1572;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1573;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1574;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1575;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1576;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1577;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1578;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1579;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1580;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
1581;SA;XGBoost;8;7000;283;136;gbtree;0.305;0.015;-0.3
