;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
533;PSO;MLP;8;3000;35;0.667;identity;-0.325
534;PSO;MLP;8;3000;35;0.667;identity;-0.325
535;PSO;MLP;8;3000;35;0.667;identity;-0.325
536;PSO;MLP;8;3000;35;0.667;identity;-0.325
537;PSO;MLP;8;3000;35;0.667;identity;-0.325
538;PSO;MLP;8;3000;35;0.667;identity;-0.325
539;PSO;MLP;8;3000;35;0.667;identity;-0.325
540;PSO;MLP;8;3000;35;0.667;identity;-0.325
541;PSO;MLP;8;3000;35;0.667;identity;-0.325
542;PSO;MLP;8;3000;35;0.667;identity;-0.325
543;PSO;MLP;8;3000;35;0.667;identity;-0.325
544;PSO;MLP;8;3000;35;0.667;identity;-0.325
545;PSO;MLP;8;3000;35;0.667;identity;-0.325
546;PSO;MLP;8;3000;35;0.667;identity;-0.325
547;PSO;MLP;8;3000;35;0.667;identity;-0.325
548;PSO;MLP;8;3000;35;0.667;identity;-0.325
549;PSO;MLP;8;3000;35;0.667;identity;-0.325
550;PSO;MLP;8;3000;35;0.667;identity;-0.325
551;PSO;MLP;8;3000;35;0.667;identity;-0.325
552;PSO;MLP;8;3000;35;0.667;identity;-0.325
553;PSO;MLP;8;3000;35;0.667;identity;-0.325
554;PSO;MLP;8;3000;35;0.667;identity;-0.325
555;PSO;MLP;8;3000;35;0.667;identity;-0.325
556;PSO;MLP;8;3000;35;0.667;identity;-0.325
557;PSO;MLP;8;3000;35;0.667;identity;-0.325
558;PSO;MLP;8;3000;35;0.667;identity;-0.325
559;PSO;MLP;8;3000;35;0.667;identity;-0.325
560;PSO;MLP;8;3000;35;0.667;identity;-0.325
561;PSO;MLP;8;3000;35;0.667;identity;-0.325
562;PSO;MLP;8;3000;35;0.667;identity;-0.325
563;PSO;MLP;8;3000;35;0.667;identity;-0.325
564;PSO;MLP;8;3000;35;0.667;identity;-0.325
565;PSO;MLP;8;3000;35;0.667;identity;-0.325
566;PSO;MLP;8;3000;35;0.667;identity;-0.325
567;PSO;MLP;8;3000;35;0.667;identity;-0.325
568;PSO;MLP;8;3000;35;0.667;identity;-0.325
569;PSO;MLP;8;3000;35;0.667;identity;-0.325
570;PSO;MLP;8;3000;35;0.667;identity;-0.325
571;PSO;MLP;8;3000;35;0.667;identity;-0.325
572;PSO;MLP;8;3000;35;0.667;identity;-0.325
573;PSO;MLP;8;3000;35;0.667;identity;-0.325
574;PSO;MLP;8;3000;35;0.667;identity;-0.325
575;PSO;MLP;8;3000;35;0.667;identity;-0.325
576;PSO;MLP;8;3000;35;0.667;identity;-0.325
577;PSO;MLP;8;3000;35;0.667;identity;-0.325
578;PSO;MLP;8;3000;35;0.667;identity;-0.325
579;PSO;MLP;8;3000;35;0.667;identity;-0.325
580;PSO;MLP;8;3000;35;0.667;identity;-0.325
581;PSO;MLP;8;3000;35;0.667;identity;-0.325
582;PSO;MLP;8;3000;35;0.667;identity;-0.325
583;PSO;MLP;8;3000;35;0.667;identity;-0.325
584;PSO;MLP;8;3000;35;0.667;identity;-0.325
585;PSO;MLP;8;3000;35;0.667;identity;-0.325
586;PSO;MLP;8;3000;35;0.667;identity;-0.325
587;PSO;MLP;8;3000;35;0.667;identity;-0.325
588;PSO;MLP;8;3000;35;0.667;identity;-0.325
589;PSO;MLP;8;3000;35;0.667;identity;-0.325
590;PSO;MLP;8;3000;35;0.667;identity;-0.325
591;PSO;MLP;8;3000;35;0.667;identity;-0.325
592;PSO;MLP;8;3000;35;0.667;identity;-0.325
593;PSO;MLP;8;3000;35;0.667;identity;-0.325
594;PSO;MLP;8;3000;35;0.667;identity;-0.325
595;PSO;MLP;8;3000;35;0.667;identity;-0.325
596;PSO;MLP;8;3000;35;0.667;identity;-0.325
597;PSO;MLP;8;3000;35;0.667;identity;-0.325
598;PSO;MLP;8;3000;35;0.667;identity;-0.325
599;PSO;MLP;8;3000;35;0.667;identity;-0.325
600;PSO;MLP;8;3000;35;0.667;identity;-0.325
601;PSO;MLP;8;3000;35;0.667;identity;-0.325
602;PSO;MLP;8;3000;35;0.667;identity;-0.325
603;PSO;MLP;8;3000;35;0.667;identity;-0.325
604;PSO;MLP;8;3000;35;0.667;identity;-0.325
605;PSO;MLP;8;3000;35;0.667;identity;-0.325
606;PSO;MLP;8;3000;35;0.667;identity;-0.325
607;PSO;MLP;8;3000;35;0.667;identity;-0.325
608;PSO;MLP;8;3000;35;0.667;identity;-0.325
609;PSO;MLP;8;3000;35;0.667;identity;-0.325
610;PSO;MLP;8;3000;35;0.667;identity;-0.325
611;PSO;MLP;8;3000;35;0.667;identity;-0.325
612;PSO;MLP;8;3000;35;0.667;identity;-0.325
613;PSO;MLP;8;3000;35;0.667;identity;-0.325
614;PSO;MLP;8;3000;35;0.667;identity;-0.325
615;PSO;MLP;8;3000;35;0.667;identity;-0.325
616;PSO;MLP;8;3000;35;0.667;identity;-0.325
617;PSO;MLP;8;3000;35;0.667;identity;-0.325
618;PSO;MLP;8;3000;35;0.667;identity;-0.325
619;PSO;MLP;8;3000;35;0.667;identity;-0.325
620;PSO;MLP;8;3000;35;0.667;identity;-0.325
621;PSO;MLP;8;3000;35;0.667;identity;-0.325
622;PSO;MLP;8;3000;35;0.667;identity;-0.325
623;PSO;MLP;8;3000;35;0.667;identity;-0.325
624;PSO;MLP;8;3000;35;0.667;identity;-0.325
625;PSO;MLP;8;3000;35;0.667;identity;-0.325
626;PSO;MLP;8;3000;35;0.667;identity;-0.325
627;PSO;MLP;8;3000;35;0.667;identity;-0.325
628;PSO;MLP;8;3000;35;0.667;identity;-0.325
629;PSO;MLP;8;3000;35;0.667;identity;-0.325
630;PSO;MLP;8;3000;35;0.667;identity;-0.325
631;PSO;MLP;8;3000;35;0.667;identity;-0.325
632;PSO;MLP;8;3000;35;0.667;identity;-0.325
633;PSO;MLP;8;3000;35;0.667;identity;-0.325
634;PSO;MLP;8;3000;35;0.667;identity;-0.325
635;PSO;MLP;8;3000;35;0.667;identity;-0.325
636;PSO;MLP;8;3000;35;0.667;identity;-0.325
637;PSO;MLP;8;3000;35;0.667;identity;-0.325
638;PSO;MLP;8;3000;35;0.667;identity;-0.325
639;PSO;MLP;8;3000;35;0.667;identity;-0.325
640;PSO;MLP;8;3000;35;0.667;identity;-0.325
641;PSO;MLP;8;3000;35;0.667;identity;-0.325
642;PSO;MLP;8;3000;35;0.667;identity;-0.325
643;PSO;MLP;8;3000;35;0.667;identity;-0.325
644;PSO;MLP;8;3000;35;0.667;identity;-0.325
645;PSO;MLP;8;3000;35;0.667;identity;-0.325
646;PSO;MLP;8;3000;35;0.667;identity;-0.325
647;PSO;MLP;8;3000;35;0.667;identity;-0.325
648;PSO;MLP;8;3000;35;0.667;identity;-0.325
649;PSO;MLP;8;3000;35;0.667;identity;-0.325
650;PSO;MLP;8;3000;35;0.667;identity;-0.325
651;PSO;MLP;8;3000;35;0.667;identity;-0.325
652;PSO;MLP;8;3000;35;0.667;identity;-0.325
653;PSO;MLP;8;3000;35;0.667;identity;-0.325
654;PSO;MLP;8;3000;35;0.667;identity;-0.325
655;PSO;MLP;8;3000;35;0.667;identity;-0.325
656;PSO;MLP;8;3000;35;0.667;identity;-0.325
657;PSO;MLP;8;3000;35;0.667;identity;-0.325
658;PSO;MLP;8;3000;35;0.667;identity;-0.325
659;PSO;MLP;8;3000;35;0.667;identity;-0.325
660;PSO;MLP;8;3000;35;0.667;identity;-0.325
661;PSO;MLP;8;3000;35;0.667;identity;-0.325
662;PSO;MLP;8;3000;35;0.667;identity;-0.325
663;PSO;MLP;8;3000;35;0.667;identity;-0.325
664;PSO;MLP;8;3000;35;0.667;identity;-0.325
665;PSO;MLP;8;3000;35;0.667;identity;-0.325
666;PSO;MLP;8;3000;35;0.667;identity;-0.325
667;PSO;MLP;8;3000;35;0.667;identity;-0.325
668;PSO;MLP;8;3000;35;0.667;identity;-0.325
669;PSO;MLP;8;3000;35;0.667;identity;-0.325
670;PSO;MLP;8;3000;35;0.667;identity;-0.325
671;PSO;MLP;8;3000;35;0.667;identity;-0.325
672;PSO;MLP;8;3000;35;0.667;identity;-0.325
673;PSO;MLP;8;3000;35;0.667;identity;-0.325
674;PSO;MLP;8;3000;35;0.667;identity;-0.325
