;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;99.0;151.0;12.0;48.0;-0.0
1;100.0;177.0;10.0;5.0;-0.125
2;100.0;177.0;10.0;5.0;-0.125
3;100.0;177.0;10.0;5.0;-0.125
4;100.0;177.0;10.0;5.0;-0.125
5;100.0;177.0;10.0;5.0;-0.125
6;100.0;177.0;10.0;5.0;-0.125
7;100.0;177.0;10.0;5.0;-0.125
8;100.0;177.0;10.0;5.0;-0.125
9;100.0;177.0;10.0;5.0;-0.125
10;100.0;177.0;10.0;5.0;-0.125
11;100.0;177.0;10.0;5.0;-0.125
12;100.0;177.0;10.0;5.0;-0.125
13;100.0;177.0;10.0;5.0;-0.125
14;100.0;177.0;10.0;5.0;-0.125
15;100.0;177.0;10.0;5.0;-0.125
16;100.0;177.0;10.0;5.0;-0.125
17;100.0;177.0;10.0;5.0;-0.125
18;100.0;177.0;10.0;5.0;-0.125
19;100.0;177.0;10.0;5.0;-0.125
20;100.0;177.0;10.0;5.0;-0.125
21;100.0;177.0;10.0;5.0;-0.125
22;100.0;177.0;10.0;5.0;-0.125
23;100.0;177.0;10.0;5.0;-0.125
24;100.0;177.0;10.0;5.0;-0.125
25;100.0;177.0;10.0;5.0;-0.125
26;100.0;177.0;10.0;5.0;-0.125
27;100.0;177.0;10.0;5.0;-0.125
28;100.0;177.0;10.0;5.0;-0.125
29;100.0;177.0;10.0;5.0;-0.125
30;100.0;177.0;10.0;5.0;-0.125
31;100.0;177.0;10.0;5.0;-0.125
32;100.0;177.0;10.0;5.0;-0.125
33;100.0;177.0;10.0;5.0;-0.125
34;100.0;177.0;10.0;5.0;-0.125
35;100.0;177.0;10.0;5.0;-0.125
36;100.0;177.0;10.0;5.0;-0.125
37;100.0;177.0;10.0;5.0;-0.125
38;100.0;177.0;10.0;5.0;-0.125
39;100.0;177.0;10.0;5.0;-0.125
40;100.0;177.0;10.0;5.0;-0.125
41;100.0;177.0;10.0;5.0;-0.125
42;100.0;177.0;10.0;5.0;-0.125
43;100.0;177.0;10.0;5.0;-0.125
44;100.0;177.0;10.0;5.0;-0.125
45;100.0;177.0;10.0;5.0;-0.125
46;100.0;177.0;10.0;5.0;-0.125
47;100.0;177.0;10.0;5.0;-0.125
48;100.0;177.0;10.0;5.0;-0.125
49;100.0;177.0;10.0;5.0;-0.125
50;100.0;177.0;10.0;5.0;-0.125
51;100.0;177.0;10.0;5.0;-0.125
52;100.0;177.0;10.0;5.0;-0.125
53;100.0;177.0;10.0;5.0;-0.125
54;100.0;177.0;10.0;5.0;-0.125
55;100.0;177.0;10.0;5.0;-0.125
56;100.0;177.0;10.0;5.0;-0.125
57;100.0;177.0;10.0;5.0;-0.125
58;100.0;177.0;10.0;5.0;-0.125
59;100.0;177.0;10.0;5.0;-0.125
60;100.0;177.0;10.0;5.0;-0.125
61;100.0;177.0;10.0;5.0;-0.125
62;100.0;177.0;10.0;5.0;-0.125
63;100.0;177.0;10.0;5.0;-0.125
64;100.0;177.0;10.0;5.0;-0.125
65;100.0;177.0;10.0;5.0;-0.125
66;100.0;177.0;10.0;5.0;-0.125
67;100.0;177.0;10.0;5.0;-0.125
68;100.0;177.0;10.0;5.0;-0.125
69;100.0;177.0;10.0;5.0;-0.125
70;100.0;177.0;10.0;5.0;-0.125
71;274.0;73.0;16.0;4.0;-0.15000000000000002
72;274.0;73.0;16.0;4.0;-0.15000000000000002
73;274.0;73.0;16.0;4.0;-0.15000000000000002
74;274.0;73.0;16.0;4.0;-0.15000000000000002
75;274.0;73.0;16.0;4.0;-0.15000000000000002
76;274.0;73.0;16.0;4.0;-0.15000000000000002
77;274.0;73.0;16.0;4.0;-0.15000000000000002
78;274.0;73.0;16.0;4.0;-0.15000000000000002
79;274.0;73.0;16.0;4.0;-0.15000000000000002
80;274.0;73.0;16.0;4.0;-0.15000000000000002
81;274.0;73.0;16.0;4.0;-0.15000000000000002
82;274.0;73.0;16.0;4.0;-0.15000000000000002
83;274.0;73.0;16.0;4.0;-0.15000000000000002
84;274.0;73.0;16.0;4.0;-0.15000000000000002
85;274.0;73.0;16.0;4.0;-0.15000000000000002
86;274.0;73.0;16.0;4.0;-0.15000000000000002
87;274.0;73.0;16.0;4.0;-0.15000000000000002
88;274.0;73.0;16.0;4.0;-0.15000000000000002
89;274.0;73.0;16.0;4.0;-0.15000000000000002
90;274.0;73.0;16.0;4.0;-0.15000000000000002
91;274.0;73.0;16.0;4.0;-0.15000000000000002
92;274.0;73.0;16.0;4.0;-0.15000000000000002
93;274.0;73.0;16.0;4.0;-0.15000000000000002
94;274.0;73.0;16.0;4.0;-0.15000000000000002
95;274.0;73.0;16.0;4.0;-0.15000000000000002
96;274.0;73.0;16.0;4.0;-0.15000000000000002
97;274.0;73.0;16.0;4.0;-0.15000000000000002
98;274.0;73.0;16.0;4.0;-0.15000000000000002
99;274.0;73.0;16.0;4.0;-0.15000000000000002
100;274.0;73.0;16.0;4.0;-0.15000000000000002
101;274.0;73.0;16.0;4.0;-0.15000000000000002
102;274.0;73.0;16.0;4.0;-0.15000000000000002
103;274.0;73.0;16.0;4.0;-0.15000000000000002
104;274.0;73.0;16.0;4.0;-0.15000000000000002
105;274.0;73.0;16.0;4.0;-0.15000000000000002
106;274.0;73.0;16.0;4.0;-0.15000000000000002
107;274.0;73.0;16.0;4.0;-0.15000000000000002
108;274.0;73.0;16.0;4.0;-0.15000000000000002
109;274.0;73.0;16.0;4.0;-0.15000000000000002
110;274.0;73.0;16.0;4.0;-0.15000000000000002
111;274.0;73.0;16.0;4.0;-0.15000000000000002
112;274.0;73.0;16.0;4.0;-0.15000000000000002
113;274.0;73.0;16.0;4.0;-0.15000000000000002
114;274.0;73.0;16.0;4.0;-0.15000000000000002
115;274.0;73.0;16.0;4.0;-0.15000000000000002
116;274.0;73.0;16.0;4.0;-0.15000000000000002
117;274.0;73.0;16.0;4.0;-0.15000000000000002
118;274.0;73.0;16.0;4.0;-0.15000000000000002
119;274.0;73.0;16.0;4.0;-0.15000000000000002
120;274.0;73.0;16.0;4.0;-0.15000000000000002
121;274.0;73.0;16.0;4.0;-0.15000000000000002
122;274.0;73.0;16.0;4.0;-0.15000000000000002
123;274.0;73.0;16.0;4.0;-0.15000000000000002
124;274.0;73.0;16.0;4.0;-0.15000000000000002
125;274.0;73.0;16.0;4.0;-0.15000000000000002
