;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
2130;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2131;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2132;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2133;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2134;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2135;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2136;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2137;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2138;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2139;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2140;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2141;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2142;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2143;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2144;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2145;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2146;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2147;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2148;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2149;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2150;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2151;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2152;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2153;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2154;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2155;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2156;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2157;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2158;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2159;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2160;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2161;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2162;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2163;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2164;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2165;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2166;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2167;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2168;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2169;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2170;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2171;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2172;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2173;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2174;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2175;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2176;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2177;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2178;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2179;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2180;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2181;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2182;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2183;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2184;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2185;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2186;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2187;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2188;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2189;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2190;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2191;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2192;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2193;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2194;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2195;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2196;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2197;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2198;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2199;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2200;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2201;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2202;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2203;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2204;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2205;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2206;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2207;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2208;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2209;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2210;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2211;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2212;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2213;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2214;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2215;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2216;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2217;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2218;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2219;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2220;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2221;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2222;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2223;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2224;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2225;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2226;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2227;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2228;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2229;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2230;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2231;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2232;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2233;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2234;PSO;RF;8;10000;86.0;76.0;7.0;6.0;-0.175
2235;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2236;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2237;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2238;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2239;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2240;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2241;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2242;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2243;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2244;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2245;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2246;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2247;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2248;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
2249;PSO;RF;8;10000;57.0;69.0;8.0;6.0;-0.2
