;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;246;257;gbtree;0.8046;0.8403;-0.22500000000000003
1;287;251;gbtree;0.8233;0.7804;-0.275
2;287;251;gbtree;0.8233;0.7804;-0.275
3;287;251;gbtree;0.8233;0.7804;-0.275
4;287;251;gbtree;0.8233;0.7804;-0.275
5;287;251;gbtree;0.8233;0.7804;-0.275
6;287;251;gbtree;0.8233;0.7804;-0.275
7;287;251;gbtree;0.8233;0.7804;-0.275
8;287;251;gbtree;0.8233;0.7804;-0.275
9;287;251;gbtree;0.8233;0.7804;-0.275
10;287;251;gbtree;0.8233;0.7804;-0.275
11;287;251;gbtree;0.8233;0.7804;-0.275
12;287;251;gbtree;0.8233;0.7804;-0.275
13;287;251;gbtree;0.8233;0.7804;-0.275
14;287;251;gbtree;0.8233;0.7804;-0.275
