;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
268;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
269;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
270;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
271;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
272;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
273;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
274;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
275;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
276;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
277;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
278;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
279;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
280;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
281;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
282;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
283;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
284;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
285;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
286;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
287;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
288;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
289;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
290;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
291;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
292;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
293;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
294;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
295;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
296;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
297;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
298;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
299;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
300;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
301;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
302;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
303;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
304;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
305;SA;RF;8;2000;249.0;11.0;5.0;4.0;-0.1
306;SA;RF;8;2000;30.0;79.0;21.0;7.0;-0.175
307;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
308;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
309;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
310;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
311;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
312;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
313;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
314;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
315;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
316;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
317;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
318;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
319;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
320;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
321;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
322;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
323;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
324;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
325;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
326;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
327;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
328;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
329;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
330;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
331;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
332;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
333;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
334;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
335;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
336;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
337;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
338;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
339;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
340;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
341;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
342;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
343;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
344;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
345;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
346;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
347;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
348;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
349;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
350;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
351;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
352;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
353;SA;RF;8;2000;17.0;65.0;21.0;6.0;-0.175
354;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
355;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
356;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
357;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
358;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
359;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
360;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
361;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
362;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
363;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
364;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
365;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
366;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
367;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
368;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
369;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
370;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
371;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
372;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
373;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
374;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
375;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
376;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
377;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
378;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
379;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
380;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
381;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
382;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
383;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
384;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
385;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
386;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
387;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
388;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
389;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
390;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
391;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
392;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
393;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
394;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
395;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
396;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
397;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
398;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
399;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
400;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
401;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
402;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
403;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
404;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
405;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
406;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
407;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
408;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
409;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
410;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
411;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
412;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
413;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
414;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
415;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
416;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
417;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
418;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
419;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
420;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
421;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
422;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
423;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
424;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
425;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
426;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
427;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
428;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
429;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
430;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
431;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
432;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
433;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
434;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
435;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
436;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
437;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
438;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
439;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
440;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
441;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
442;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
443;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
444;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
445;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
446;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
447;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
448;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
449;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
450;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
451;SA;RF;8;2000;27.0;72.0;17.0;5.0;-0.2
