;Hidden Layers;Alpha;Activation;Fitness
0;249;0.24381658224404057;tanh;-0.275
1;249;0.24381658224404057;tanh;-0.275
2;249;0.24381658224404057;tanh;-0.275
3;249;0.24381658224404057;tanh;-0.275
4;249;0.24381658224404057;tanh;-0.275
5;249;0.24381658224404057;tanh;-0.275
6;249;0.24381658224404057;tanh;-0.275
7;249;0.24381658224404057;tanh;-0.275
8;249;0.24381658224404057;tanh;-0.275
9;249;0.24381658224404057;tanh;-0.275
10;249;0.24381658224404057;tanh;-0.275
11;249;0.24381658224404057;tanh;-0.275
12;249;0.24381658224404057;tanh;-0.275
13;249;0.24381658224404057;tanh;-0.275
14;249;0.24381658224404057;tanh;-0.275
