DATA;MLP;RF;XGBoost
2023-11-30;6;6;6
2023-12-31;6;6;4
2024-01-31;3;3;0
2024-02-29;6;6;6
2024-03-31;6;6;6
2024-04-30;5;5;6
2024-05-31;3;5;5
2024-06-30;3;2;1
2024-07-31;3;2;3
2024-08-31;5;5;5
2024-09-30;5;6;6
2024-10-31;6;6;6
