;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
2114;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2115;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2116;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2117;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2118;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2119;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2120;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2121;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2122;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2123;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2124;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2125;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2126;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2127;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2128;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2129;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2130;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2131;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2132;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2133;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2134;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2135;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2136;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2137;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2138;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2139;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2140;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2141;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2142;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2143;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2144;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2145;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2146;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2147;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2148;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2149;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2150;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2151;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2152;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2153;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2154;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2155;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2156;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2157;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2158;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2159;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2160;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2161;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2162;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2163;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2164;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2165;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2166;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2167;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2168;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2169;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2170;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2171;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2172;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2173;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2174;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2175;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2176;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2177;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2178;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2179;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2180;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2181;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2182;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2183;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2184;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2185;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2186;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2187;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2188;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2189;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2190;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2191;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2192;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2193;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2194;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2195;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2196;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2197;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2198;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2199;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2200;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2201;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2202;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2203;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2204;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2205;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2206;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2207;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2208;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2209;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2210;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2211;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2212;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2213;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2214;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2215;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2216;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2217;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2218;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2219;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2220;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2221;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2222;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2223;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2224;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2225;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2226;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2227;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2228;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2229;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2230;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2231;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2232;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2233;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2234;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2235;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2236;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2237;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2238;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2239;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2240;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2241;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2242;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2243;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2244;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2245;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2246;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2247;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2248;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2249;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2250;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2251;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2252;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2253;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2254;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2255;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2256;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2257;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2258;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
2259;SA;RF;7;10000;34.0;302.0;3.0;4.0;-0.275
