;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
1575;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1576;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1577;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1578;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1579;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1580;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1581;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1582;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1583;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1584;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1585;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1586;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1587;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1588;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1589;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1590;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1591;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1592;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1593;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1594;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1595;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1596;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1597;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1598;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1599;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1600;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1601;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1602;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1603;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1604;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1605;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1606;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1607;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1608;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1609;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1610;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1611;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1612;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1613;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1614;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1615;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1616;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1617;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1618;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1619;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1620;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1621;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1622;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1623;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1624;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1625;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1626;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1627;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1628;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1629;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1630;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1631;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1632;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1633;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1634;PSO;XGBoost;7;8000;91;284;gbtree;0.884;0.185;-0.375
1635;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1636;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1637;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1638;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1639;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1640;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1641;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1642;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1643;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1644;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1645;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1646;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1647;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1648;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1649;PSO;XGBoost;7;8000;90;270;gbtree;0.581;0.27;-0.4
1650;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1651;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1652;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1653;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1654;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1655;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1656;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1657;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1658;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1659;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1660;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1661;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1662;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1663;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1664;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1665;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1666;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1667;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1668;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1669;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1670;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1671;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1672;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1673;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1674;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1675;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1676;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1677;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1678;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1679;PSO;XGBoost;7;8000;168;268;gbtree;0.51;0.282;-0.4
1680;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1681;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1682;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1683;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1684;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1685;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1686;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1687;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1688;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1689;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1690;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1691;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1692;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1693;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1694;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1695;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1696;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1697;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
1698;PSO;XGBoost;7;8000;155;275;gbtree;0.59;0.276;-0.425
