;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;194;98;gbtree;0.8054;0.21;-0.375
1;194;98;gbtree;0.8054;0.21;-0.375
2;194;98;gbtree;0.8054;0.21;-0.375
3;203;162;gbtree;0.4804;0.3381;-0.425
4;203;162;gbtree;0.4804;0.3381;-0.425
5;203;162;gbtree;0.4804;0.3381;-0.425
6;203;162;gbtree;0.4804;0.3381;-0.425
7;203;162;gbtree;0.4804;0.3381;-0.425
8;203;162;gbtree;0.4804;0.3381;-0.425
9;203;162;gbtree;0.4804;0.3381;-0.425
10;203;162;gbtree;0.4804;0.3381;-0.425
11;203;162;gbtree;0.4804;0.3381;-0.425
12;203;162;gbtree;0.4804;0.3381;-0.425
13;203;162;gbtree;0.4804;0.3381;-0.425
14;203;162;gbtree;0.4804;0.3381;-0.425
