;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;175.0;32.0;23.0;38.0;-0.025
1;124.0;221.0;35.0;5.0;-0.1
2;124.0;221.0;35.0;5.0;-0.1
3;124.0;221.0;35.0;5.0;-0.1
4;124.0;221.0;35.0;5.0;-0.1
5;124.0;221.0;35.0;5.0;-0.1
6;281.0;63.0;15.0;3.0;-0.125
7;281.0;63.0;15.0;3.0;-0.125
8;281.0;63.0;15.0;3.0;-0.125
9;197.0;104.0;24.0;3.0;-0.17500000000000002
10;197.0;104.0;24.0;3.0;-0.17500000000000002
11;197.0;104.0;24.0;3.0;-0.17500000000000002
12;67.0;342.0;9.0;2.0;-0.225
13;67.0;342.0;9.0;2.0;-0.225
14;67.0;342.0;9.0;2.0;-0.225
15;67.0;342.0;9.0;2.0;-0.225
16;67.0;342.0;9.0;2.0;-0.225
17;67.0;342.0;9.0;2.0;-0.225
18;67.0;342.0;9.0;2.0;-0.225
19;67.0;342.0;9.0;2.0;-0.225
20;67.0;342.0;9.0;2.0;-0.225
21;67.0;342.0;9.0;2.0;-0.225
22;67.0;342.0;9.0;2.0;-0.225
23;67.0;342.0;9.0;2.0;-0.225
24;67.0;342.0;9.0;2.0;-0.225
25;67.0;342.0;9.0;2.0;-0.225
26;67.0;342.0;9.0;2.0;-0.225
27;67.0;342.0;9.0;2.0;-0.225
28;67.0;342.0;9.0;2.0;-0.225
29;67.0;342.0;9.0;2.0;-0.225
30;67.0;342.0;9.0;2.0;-0.225
31;67.0;342.0;9.0;2.0;-0.225
32;67.0;342.0;9.0;2.0;-0.225
33;67.0;342.0;9.0;2.0;-0.225
34;67.0;342.0;9.0;2.0;-0.225
35;67.0;342.0;9.0;2.0;-0.225
36;67.0;342.0;9.0;2.0;-0.225
37;67.0;342.0;9.0;2.0;-0.225
38;67.0;342.0;9.0;2.0;-0.225
39;67.0;342.0;9.0;2.0;-0.225
40;67.0;342.0;9.0;2.0;-0.225
41;67.0;342.0;9.0;2.0;-0.225
42;67.0;342.0;9.0;2.0;-0.225
43;67.0;342.0;9.0;2.0;-0.225
44;67.0;342.0;9.0;2.0;-0.225
45;67.0;342.0;9.0;2.0;-0.225
46;67.0;342.0;9.0;2.0;-0.225
47;67.0;342.0;9.0;2.0;-0.225
48;67.0;342.0;9.0;2.0;-0.225
49;67.0;342.0;9.0;2.0;-0.225
50;67.0;342.0;9.0;2.0;-0.225
51;67.0;342.0;9.0;2.0;-0.225
52;67.0;342.0;9.0;2.0;-0.225
53;67.0;342.0;9.0;2.0;-0.225
54;67.0;342.0;9.0;2.0;-0.225
55;67.0;342.0;9.0;2.0;-0.225
56;67.0;342.0;9.0;2.0;-0.225
57;67.0;342.0;9.0;2.0;-0.225
58;67.0;342.0;9.0;2.0;-0.225
59;67.0;342.0;9.0;2.0;-0.225
60;67.0;342.0;9.0;2.0;-0.225
61;67.0;342.0;9.0;2.0;-0.225
62;67.0;342.0;9.0;2.0;-0.225
63;67.0;342.0;9.0;2.0;-0.225
64;67.0;342.0;9.0;2.0;-0.225
65;67.0;342.0;9.0;2.0;-0.225
66;67.0;342.0;9.0;2.0;-0.225
67;67.0;342.0;9.0;2.0;-0.225
68;67.0;342.0;9.0;2.0;-0.225
