;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;91;284;gbtree;0.8839;0.1852;-0.375
1;91;284;gbtree;0.8839;0.1852;-0.375
2;91;284;gbtree;0.8839;0.1852;-0.375
3;91;284;gbtree;0.8839;0.1852;-0.375
4;90;270;gbtree;0.5811;0.2704;-0.39999999999999997
5;168;268;gbtree;0.5101;0.2824;-0.4
6;168;268;gbtree;0.5101;0.2824;-0.4
7;155;275;gbtree;0.5897;0.2765;-0.425
8;155;275;gbtree;0.5897;0.2765;-0.425
9;155;275;gbtree;0.5897;0.2765;-0.425
10;155;275;gbtree;0.5897;0.2765;-0.425
11;155;275;gbtree;0.5897;0.2765;-0.425
12;155;275;gbtree;0.5897;0.2765;-0.425
13;155;275;gbtree;0.5897;0.2765;-0.425
14;155;275;gbtree;0.5897;0.2765;-0.425
