;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;184;337;gbtree;0.7129;0.1634;-0.375
1;184;337;gbtree;0.7129;0.1634;-0.375
2;184;337;gbtree;0.7129;0.1634;-0.375
3;184;337;gbtree;0.7129;0.1634;-0.375
4;261;207;gbtree;0.5223;0.253;-0.4
5;261;207;gbtree;0.5223;0.253;-0.4
6;181;242;gbtree;0.5901;0.2716;-0.425
7;181;242;gbtree;0.5901;0.2716;-0.425
8;181;242;gbtree;0.5901;0.2716;-0.425
9;181;242;gbtree;0.5901;0.2716;-0.425
10;181;242;gbtree;0.5901;0.2716;-0.425
11;181;242;gbtree;0.5901;0.2716;-0.425
12;181;242;gbtree;0.5901;0.2716;-0.425
13;181;242;gbtree;0.5901;0.2716;-0.425
14;181;242;gbtree;0.5901;0.2716;-0.425
