DATA;MLP;RF;XGBoost
2023-11-30;2;2;1
2023-12-31;2;2;2
2024-01-31;1;2;1
2024-02-29;2;2;1
2024-03-31;2;2;2
2024-04-30;2;2;0
2024-05-31;3;3;0
2024-06-30;0;0;0
2024-07-31;0;0;2
2024-08-31;2;1;3
2024-09-30;2;3;0
2024-10-31;2;3;2
