FEATURE;ASSIS CHATEAUBRIAND;BARRACÃO;CAMPO LARGO;FOZ DO IGUAÇU;IRATI;IVAIPORÃ;PARANAGUÁ;PARANAVAÍ;MÉDIA;TODOS;MÉDIA FINAL
MÊS_mar;0.001125409548468;0.000771730212281;5.1934210232e-05;0.00351764028189;0.002705934515754;0.001841778350371;0.008184176806032;0.008777101944087;0.0033719632336393747;0.011978884029891;0.007675423631765188
LAG_09;0.001348949520548;0.003919104211829;0.00119591896781;0.001281217500084;0.001681270643742;0.001973777073735;0.003873443178821;0.010701914745681;0.00324694948028125;0.001591832484288;0.0024193909822846247
LAG_04;0.002462058896218;0.001555418156279;0.002885348533457;0.003850203283889;0.002919463967429;0.008113150795375;0.002180405852144;0.001505714352871;0.0031839704797077505;0.002130829984274;0.002657400231990875
LAG_11;0.005957854081179;0.004978803028191;0.005030631371589;0.001271128835889;0.002337484217045;0.002409597839692;0.001513703925643;0.001939053178769;0.0031797820597496253;0.015339266317529;0.009259524188639312
TEMP_MIN_MAX_MENS;0.000827640285578;0.003866851005812;0.002110109901124;0.00056672936036;0.00045599085833;0.000593545904705;0.013553302480632;0.002031655173766;0.0030007281212883746;0.000833881470891;0.0019173047960896873
TEMP_MÉD_MIN_MENS;0.001739051401806;0.003325257145019;0.001043657344005;0.001615065419969;0.001001575884484;0.0015939554493;0.001167933727506;0.00804540375657;0.0024414875160823747;0.00095364282344;0.0016975651697611874
LAG_07;0.001372328430933;0.002427408682315;0.001383126806539;0.000713837676049;0.003515382187531;0.001282619106855;0.003831013609161;0.002326391422278;0.002106513490207625;0.003024162605018;0.0025653380476128125
LAG_10;0.001694747719982;0.00157962119362;0.001260792445143;0.003951859415217;0.000667805143532;0.001818588102683;0.001256604737566;0.003221004948495;0.00193137796327975;0.001916431651631;0.0019239048074553749
PRECIPITAÇÃO_MAX_MENS;0.000796404192828;0.002077047208626;0.003638334570554;0.000535878351308;0.000631941283065;0.003070691015034;0.002358759989368;0.001368131942847;0.0018096485692037502;0.001265085643009;0.001537367106106375
TEMP_MÉD_MÉD_MENS;0.002698997794775;0.000958844281384;0.000901582764994;0.001979647973102;0.001137737381171;0.001043494995197;0.00382027278022;0.001905311733846;0.001805736213086125;0.000742056950044;0.0012738965815650624
TEMP_MIN_MÉD_MENS;0.001137712416909;0.001694761057923;0.001634194401631;0.003547845911086;0.000702217235176;0.001045042868901;0.002156409199614;0.000818334116784;0.0015920646510029998;0.000570757440994;0.0010814110459985
PRECIPITAÇÃO_ACC_MENS;0.000882901145126;0.002332225533577;0.00111113120423;0.000789083469174;0.00071239325321;0.002599771401332;0.000958927513002;0.002653992284991;0.0015050532255802501;0.001223643510062;0.0013643483678211252
TEMP_MIN_MIN_MENS;0.001178269360138;0.00173174588543;0.001393911095354;0.001293353642445;0.001182657910146;0.000664859891207;0.001995522324059;0.000698326539907;0.0012673308310857502;0.000618123908818;0.0009427273699518751
ANO_2023;0.000145119982317;0.000434716216679;0.000101016305629;0.000542754562762;0.004941185481849;0.000830059449576;0.000445592448463;0.002092846108472;0.0011916613194683748;0.000955162865874;0.0010734120926711873
DIA_DA_SEMANA_sex;0.000396618739958;0.000585753463684;0.00163062343265;0.004649217101415;0.00019036926198;0.000712026014513;0.000154178862985;0.001037618514913;0.0011695506740122502;0.000590458328293;0.000880004501152625
MÊS_jan;0.001321811670985;0.000521429948383;0.003182273059811;0.000149728881979;0.000339897400745;0.000738395003657;0.00070568914682;0.001792359280595;0.0010939480491218752;0.000684477468529;0.0008892127588254375
TEMP_MÉD_MAX_MENS;0.00071521494791;0.000966250260241;0.000918927514619;0.001128068720819;0.000344695725486;0.000383657405228;0.002711977045089;0.001286648675941;0.0010569300369166251;0.001358106650679;0.0012075183437978126
MÊS_fev;5.8395793561e-05;0.000242725678928;0.002179861714995;0.000153078862981;0.000118400968534;0.00043926144988;0.004407109992269;0.000129330859836;0.0009660206651229998;0.001018780294977;0.0009924004800499998
TEMP_MAX_MÉD_MENS;0.000791635118211;0.00124990876576;0.000468452562896;0.002816806823153;0.000367385040245;0.000574758289625;0.000302690365735;0.001156488433446;0.000966015674883875;0.001022857862244;0.0009944367685639376
CURSOS_TEC_INTEGRADO;0.000635933283487;0.000283188637032;0.005962669429577;0.000323102629787;0.0;0.0;3.2488987793e-05;0.000223137759733;0.0009325650909261249;0.001057382269949;0.0009949736804375623
FERIADO;0.000187182505042;0.000383399536945;0.00044627612698;0.001331393970141;0.001372770337737;0.000885637762146;0.001402667068016;0.001382010962407;0.00092391728367675;0.001947447439578;0.001435682361627375
DIA_DA_SEMANA_dom;0.001298148853135;0.00025199669962;0.00048644766013;0.000276728101487;0.000274976602648;0.002988943379749;0.000631852353486;0.000961313084216;0.0008963008418088749;0.004187693588073;0.0025419972149409377
ANO_2019;0.002643513274101;0.00015830659851;0.000543704802566;0.000705267578225;0.000616111917736;0.000680547668308;0.000118903858721;7.3228332266e-05;0.000692448003804125;0.000113956610464;0.0004032023071340625
PRECIPITAÇÃO_MÉD_MENS;0.000472892950917;0.00201018694021;0.00042791851643;0.000141699204242;0.000211374813179;0.001385296333471;0.000569548572005;0.00030154828607;0.0006900582020655;0.000371624592367;0.00053084139721625
DIA_DA_SEMANA_qua;0.000134238108166;0.00096530977052;0.001609215966683;0.000293851632845;0.000463969551335;0.001101303255598;0.000222886795476;0.000379964166832;0.000646342405931875;0.000964039993323;0.0008051911996274374
CURSOS_GRAD_NOTURNO;0.003701228155439;0.0;0.000464295412985;0.000106300040911;0.000114673372513;0.000158529425183;0.000219905643525;0.0;0.0005956165063195001;0.001500551219348;0.00104808386283375
DIA_DA_SEMANA_sáb;0.00015819592517;0.000455735705307;0.001754313601076;0.001197715848513;0.000314027931921;0.000447118730307;0.000170160507601;0.00016683980861;0.0005830135073131252;0.000642760651865;0.0006128870795890627
DIA_DA_SEMANA_seg;0.000347321058445;0.000311946527641;0.000266701818823;0.00159111438379;0.000168219889732;0.000542962177579;0.000724670799251;0.000610884374392;0.000570477628706625;0.000761527205534;0.0006660024171203124
TEMP_MAX_MIN_MENS;0.000543194092905;0.000469652018004;0.000471389970651;0.000947726810768;0.000312557952325;0.000389946055262;0.000466403734496;0.000385151672428;0.000498252788354875;0.001001331261946;0.0007497920251504375
TEMP_MAX_MAX_MENS;0.000407095855681;0.000465841240196;0.000470348399358;0.000779919955242;0.000611702371378;0.000325719754159;0.000337797918176;0.00033999186371;0.00046730216973749994;0.000655949493457;0.00056162583159725
ANO_2018;0.000211052773559;0.000742805973394;0.000229057377917;0.000201170920916;8.8050356771e-05;0.001644545254001;0.000236975476054;0.000324310707031;0.000459746104955375;0.00010715192482;0.0002834490148876875
DIA_DA_SEMANA_qui;0.000445209684085;0.000852349262216;0.001093192137279;0.000476145987108;0.000125870494212;0.000209172919932;0.000315389250751;0.000154391780642;0.000458965189528125;0.000870153299905;0.0006645592447165624
ANO_2021;7.4331700637e-05;0.002148902205463;0.000556081369826;6.2113299214e-05;0.000416854885245;2.302244443e-05;0.000317491843975;2.3817370311e-05;0.00045282688988762505;0.000180132301599;0.00031647959574331253
CURSOS_TEC_SUBSEQUENTE;0.000231141150869;0.0;0.000312433292741;0.000289160172523;0.000870967885129;0.00150469447071;6.1779871972e-05;1.30103214e-07;0.00040878836839474997;0.001467646438807;0.000938217403600875
ANO_2020;0.000354379138639;0.000280756401668;0.000502420375377;5.8390604588e-05;0.000138418361657;0.00011226473075;0.000519164716017;0.000836148034043;0.000350242795342375;0.001230671467948;0.0007904571316451875
ANO_2017;0.000104548917885;0.000281190735794;0.00014808381649;5.5063598299e-05;0.000147517808767;0.001485230153443;0.000245220984533;0.000197651981085;0.00033306349953699996;0.000108071332395;0.00022056741596599997
DIA_DA_SEMANA_ter;0.000147893160549;0.000648412551109;0.000258732355541;0.000671232189487;8.8741236179e-05;0.000245676404182;0.000315176852868;0.0001747474211;0.0003188265213768751;0.000937153168864;0.0006279898451204375
MÊS_dez;0.000205215145274;0.000254223091872;0.00039933736787;6.0929203374e-05;0.00014148121419;0.001374174510659;6.9155727004e-05;2.6013670333e-05;0.000316316241322;0.000998781415448;0.000657548828385
MÊS_jul;0.000116904734935;0.000223194896254;0.000686401460875;0.000431125515222;0.000475937990203;0.000178804426588;0.000266616915432;0.000147930679554;0.00031586457738287503;7.7732858674e-05;0.00019679871802843752
ANO_2022;0.001047053420778;9.8924597359e-05;0.000104156102347;0.000209283758936;5.1677345823e-05;0.000124362904251;0.000133396110808;0.000674733427123;0.000305448458428125;0.000217972931096;0.0002617106947620625
CURSOS_GRAD_VESPERTINO;0.0;0.0;0.0;0.000285736893669;0.001076480072445;0.000182910692611;0.0;0.000321866221161;0.00023337423498574997;0.000455385287534;0.000344379761259875
CURSOS_GRAD_MATUTINO;0.0;0.0;5.0350841068e-05;0.00013916025878;0.001094630385682;0.000141876937679;0.0;0.000124561327081;0.00019382246878625001;0.000500120447502;0.000346971458144125
MÊS_ago;0.000299672404031;0.000460331976141;0.000406457980407;5.086908769e-06;1.8520574126e-05;4.1968724135e-05;0.00024622764174;6.8364331579e-05;0.00019332881761599999;0.00069293536227;0.000443132089943
MÊS_out;8.9092172643e-05;0.000934425275072;4.1720966782e-05;4.3855478866e-05;9.7303104598e-05;3.5586872636e-05;8.1045583054e-05;0.000138652863161;0.0001827102896015;0.000657389306844;0.00042004979822274997
ANO_2016;0.000101944986571;7.0206780586e-05;0.000326100824443;9.7332903184e-05;3.2078116696e-05;0.000186419479638;0.000269267951653;0.000265401789115;0.00016859410398575002;5.1584114307e-05;0.00011008910914637501
CURSOS_POS;9.8662718791e-05;0.0;7.0578279096e-05;0.000153816242135;0.0;0.0;0.000535166834107;0.000396920882754;0.00015689311961037498;0.000572751735933;0.0003648224277716875
MÊS_nov;0.00048483026515;3.8093694147e-05;6.9192710663e-05;0.000187074855413;5.379947374e-05;0.000181741625662;0.00016990761654;5.9924846605e-05;0.00015557063598999998;0.000603302297249;0.0003794364666195
MÊS_abr;0.000108326499425;9.8702378424e-05;0.00015313467743;0.000149108409436;9.3948812146e-05;8.8746080429e-05;0.000117770742429;0.000417467499558;0.00015340063740962502;0.002182618762556;0.0011680096999828124
MÊS_set;0.000162565820295;0.000131004366912;4.7252849628e-05;4.5919155164e-05;0.000196733495787;0.000151140389697;0.000106201716814;0.000116422229102;0.000119655002924875;0.000168566072158;0.0001441105375414375
MÊS_jun;1.2513614736e-05;0.000265186961784;2.0858304195e-05;3.5186696916e-05;2.5792835604e-05;8.4120889931e-05;6.6052940928e-05;3.3100805546e-05;6.785163120500001e-05;0.0003229890716;0.0001954203514025
MÊS_mai;3.1897394385e-05;8.3942966748e-05;1.884884656e-05;0.000143568335721;4.652869643e-05;5.8805035044e-05;3.1750873812e-05;8.6903580522e-05;6.278071615275e-05;0.000149976746328;0.000106378731240375
CURSOS_TEC_CONCOMITANTE;0.0;0.0;0.0;0.0;0.0;0.000462715045521;0.0;0.0;5.7839380690125e-05;3.1317264296e-05;4.45783224930625e-05
ANO_2015;0.0;0.0;0.0;0.0;0.0;0.0;7.2559855241e-05;9.3316116599e-05;2.073449648e-05;4.889875116e-06;1.2812185798e-05
GREVE;0.0;0.0;0.0;0.0;0.0;0.0;3.2414819226e-05;0.0;4.05185240325e-06;0.003587736876831;0.001795894364617125
PRECIPITAÇÃO_MIN_MENS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6385307612e-05;8.192653806e-06
CAMPUS_PALMAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000168227679852;8.4113839926e-05
CAMPUS_JACAREZINHO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2801842593e-05;1.64009212965e-05
CAMPUS_LONDRINA - NORTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_LONDRINA - CENTRO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9755322684e-05;2.4877661342e-05
CAMPUS_JAGUARIAÍVA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000121023613189;6.05118065945e-05
CAMPUS_FOZ DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.3913951509e-05;4.69569757545e-05
CAMPUS_CURITIBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0977006709e-05;1.54885033545e-05
CAMPUS_CORONEL VIVIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000303358643626;0.000151679321813
CAMPUS_COLOMBO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_CASCAVEL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7826149471e-05;4.89130747355e-05
CAMPUS_CAPANEMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010151049846;5.075524923e-05
CAMPUS_CAMPO LARGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000940487359192;0.000470243679596
CAMPUS_BARRACÃO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774403299258;0.000387201649629
CAMPUS_ASTORGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2522032853e-05;1.62610164265e-05
CAMPUS_ASSIS CHATEAUBRIAND;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4916814671e-05;3.74584073355e-05
CAMPUS_ARAPONGAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00060167507789;0.000300837538945
CAMPUS_IVAIPORÃ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0303421965e-05;2.51517109825e-05
CAMPUS_IRATI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.6122485747e-05;3.80612428735e-05
CAMPUS_GOIOERÊ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.7702839071e-05;3.38514195355e-05
CAMPUS_PARANAGUÁ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.060301868e-05;3.030150934e-05
CAMPUS_PARANAVAÍ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1480411921e-05;2.07402059605e-05
CAMPUS_PINHAIS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000267563704838;0.000133781852419
CAMPUS_PITANGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000128038001315;6.40190006575e-05
CAMPUS_QUEDAS DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000194778113607;9.73890568035e-05
CAMPUS_TELÊMACO BORBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000139496489629;6.97482448145e-05
CAMPUS_UMUARAMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.7955505342e-05;4.3977752671e-05
CAMPUS_UNIÃO DA VITÓRIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4683930811e-05;2.23419654055e-05
