;MAPE;RRMSE
ESN;0.31323955847033436;0.28243766536180015
MLP;0.393198471942441;0.34343139844846166
RF;0.36836950046385186;0.3137176683109647
XGBoost;0.3804876953065563;0.3415758938550602
WSB;0.2808630480624381;0.25542957994092363
