;MAPE;RRMSE
ESN;0.189335448983478;0.221992230059645
MLP;0.20775141276671696;0.22741621218745434
RF;0.1539688726265349;0.17577994675398073
XGBoost;0.1172259815792585;0.12709109399916704
WSB;0.16881075234752507;0.19002743574694794
