;MAPE;RRMSE
ESN;0.4948389871525154;0.4090693014897643
MLP;0.6379953434520408;0.48101728081338874
RF;0.49801614354168056;0.3929266223483673
XGBoost;0.5841143629899986;0.45328082021217453
WSB;0.47017542408484364;0.3814686619589819
