;MAPE;RRMSE
ESN;0.3264958704656634;0.27854625436544184
MLP;0.34588222551024334;0.27791414221474736
RF;0.41096846073678966;0.3315473346735364
XGBoost;0.4452612976724964;0.35927612782618346
WSB;0.34366427121773707;0.292207482468534
