;MAPE;RRMSE
ESN;0.23269190527175065;0.2730765428389748
MLP;0.22803414864907268;0.23546300114302846
RF;0.2082774673720501;0.20258980597611087
XGBoost;0.19445921129425114;0.20068921289502392
WSB;0.19837416833941646;0.22433094646137017
