DATA;ESN;MLP;RF;XGBoost;WSB-GLOBAL
2024-05-31;12479.260803948471;15378.145262240838;13308.063478883647;11727.194;12479.260803948471
2024-06-30;4682.889227070437;9585.978530972949;11970.65619180869;8204.772;4685.340771722389
2024-07-31;6203.280363891724;9581.542079789773;8419.399369696128;10097.318;6206.6586256076225
2024-08-31;11801.267429472611;14325.464976469495;10710.31369609736;9384.124;11799.630998872548
2024-09-30;9088.080319243663;12355.3142666117;10038.49912437615;9914.332;9089.856989089714
2024-10-31;13240.27949695149;15505.238057620305;15758.482861332724;15318.791;13245.941893353163
