;MAPE;RRMSE
ESN;0.3531985882924267;0.36392915858261304
MLP;0.42270450686932787;0.3645980211508341
RF;0.47869449490397176;0.4069656813012949
XGBoost;0.5360404687793054;0.4695612521794585
WSB;0.3378834019895573;0.3310668117146352
