;MAPE;RRMSE
ESN;0.23215318920234926;0.23807498022311296
MLP;0.2212124397034482;0.20870710662423608
RF;0.2454182567883563;0.2413989215743762
XGBoost;0.23071569391396882;0.2187720517125329
WSB;0.2239444247374529;0.2239688249924078
