DATA;ESN;MLP;RF;XGBoost;WSB-GLOBAL
2024-05-31;29320.95971870099;31019.946914782562;28823.797149467668;28925.23;29320.95971870099
2024-06-30;12407.146264980986;21400.42305266274;20843.394344566965;16346.668;13843.629606124967
2024-07-31;13089.013771392685;19474.467358062364;15335.48659990037;13180.709;13829.600980524052
2024-08-31;20262.601283933232;24277.068624220945;18062.00224282929;20044.69;20154.843664713582
2024-09-30;20358.23123893282;25995.62813034962;24054.586260502147;23891.543;22741.611171563338
2024-10-31;24472.232820843812;27701.11191882742;28591.500593130553;33077.01;27500.281676967716
