;MAPE;RRMSE
ESN;0.36982135515976755;0.46049391846353804
MLP;0.5829564897549359;0.5776490183233204
RF;0.4690928862553452;0.4919917458083217
XGBoost;0.5021244089808511;0.5368285655069724
WSB;0.3703766795644166;0.458726150267313
