DATA;ESN;MLP;RF;XGBoost;WSB
2024-05-31;11356.239311404317;10998.161565156455;11150.453893062058;11759.781;11356.239311404317
2024-06-30;5422.393924880543;7273.236773168076;7402.993562073262;7112.2046;5730.867732928465
2024-07-31;6465.18519068448;7933.586816317257;5361.125081998265;7357.374;6858.6169352140605
2024-08-31;11478.395156502836;10923.058271846008;10303.220953362732;10404.0;10916.002789978627
2024-09-30;9770.25366509105;10405.860236312787;10665.68645273871;12225.688;10280.600118047516
2024-10-31;10388.932065622412;10717.020187253116;10663.590446710485;9924.101;10640.076441755235
