DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL;WSB-GLOBAL
2024-05-31;18828.85946166222;27353.444397693434;17558.24310432404;17339.768;18828.85946166222;18828.85946166222
2024-06-30;14976.578896953704;22091.9063846208;23387.60646161338;22870.781;16279.122192012097;16279.122192012097
2024-07-31;14091.836976381857;20859.048192126862;12426.965002428786;15548.929;14572.677018445158;14572.677018445158
2024-08-31;22173.446977604584;28317.170090598695;19284.59241920517;17981.592;20420.970970000446;20420.970970000446
2024-09-30;16146.857055809194;23491.97095082017;16660.20503723669;18381.125;17053.57033129665;17053.57033129665
2024-10-31;20096.814492035486;26975.99437980914;20807.828182556306;20474.23;20545.791784869343;20545.791784869343
