DATA;ESN;MLP;RF;XGBoost;WSB-GLOBAL
2024-05-31;27913.841314704732;30843.284020003775;29440.142500947222;27156.857;27913.841314704732
2024-06-30;19239.697656444154;24157.694574081826;23434.303957837932;23062.734;19252.980576398568
2024-07-31;15912.8790236412;21346.2229957982;16233.720723278066;16744.475;15916.528406640216
2024-08-31;23214.191509624827;28108.08779692841;21362.137128654955;19872.746;23189.522379415488
2024-09-30;22030.438371558117;26543.29892687795;24303.814555383135;24143.58;22058.219651204443
2024-10-31;23242.445669615117;27858.408800010933;25665.430716435396;28813.5;23315.531752513052
