;MAPE;RRMSE
ESN;0.2661781389879647;0.2973575401549755
MLP;0.2681021844766534;0.25428087200845356
RF;0.3223925602351835;0.3225760430735685
XGBoost;0.29270388128993713;0.29525418526556496
WSB;0.2519706400979508;0.28113240490093583
