;MAPE;RRMSE
ESN;0.2091074183805777;0.24142369823006524
MLP;0.21151234909824124;0.25131193261756746
RF;0.2280888650711291;0.26872050126561786
XGBoost;0.24256922953852658;0.25856532126993453
WSB;0.21716685864373098;0.24779485887266944
