;MAPE;RRMSE
ESN;0.2639119257434727;0.29074229968622944
MLP;0.2960063234134928;0.2926490820828416
RF;0.3170467466660764;0.3189162466740568
XGBoost;0.29270388128993713;0.29525418526556496
WSB;0.23720324591982575;0.2728953678323558
