;MAPE;RRMSE
ESN;0.2633396986514657;0.2870938498725542
MLP;0.6326721486687455;0.5456974025072073
RF;0.2172482373134714;0.21159339347497996
XGBoost;0.2812249415853405;0.25767335534960384
WSB;0.23544393438208464;0.2472503493186591
