;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
226;SA;MLP;10;2000;239;0.06;relu;-0.05
227;SA;MLP;10;2000;239;0.06;relu;-0.05
228;SA;MLP;10;2000;304;0.81;identity;-0.075
229;SA;MLP;10;2000;304;0.81;identity;-0.075
230;SA;MLP;10;2000;304;0.81;identity;-0.075
231;SA;MLP;10;2000;304;0.81;identity;-0.075
232;SA;MLP;10;2000;304;0.81;identity;-0.075
233;SA;MLP;10;2000;25;0.3;tanh;-0.1
234;SA;MLP;10;2000;16;0.77;tanh;-0.125
235;SA;MLP;10;2000;16;0.77;tanh;-0.125
236;SA;MLP;10;2000;16;0.77;tanh;-0.125
237;SA;MLP;10;2000;16;0.77;tanh;-0.125
238;SA;MLP;10;2000;16;0.77;tanh;-0.125
239;SA;MLP;10;2000;16;0.77;tanh;-0.125
240;SA;MLP;10;2000;16;0.77;tanh;-0.125
241;SA;MLP;10;2000;16;0.77;tanh;-0.125
242;SA;MLP;10;2000;16;0.77;tanh;-0.125
243;SA;MLP;10;2000;16;0.77;tanh;-0.125
244;SA;MLP;10;2000;16;0.77;tanh;-0.125
245;SA;MLP;10;2000;16;0.77;tanh;-0.125
246;SA;MLP;10;2000;16;0.77;tanh;-0.125
247;SA;MLP;10;2000;16;0.77;tanh;-0.125
248;SA;MLP;10;2000;16;0.77;tanh;-0.125
249;SA;MLP;10;2000;16;0.77;tanh;-0.125
250;SA;MLP;10;2000;16;0.77;tanh;-0.125
251;SA;MLP;10;2000;16;0.77;tanh;-0.125
252;SA;MLP;10;2000;16;0.77;tanh;-0.125
253;SA;MLP;10;2000;16;0.77;tanh;-0.125
254;SA;MLP;10;2000;16;0.77;tanh;-0.125
255;SA;MLP;10;2000;16;0.77;tanh;-0.125
256;SA;MLP;10;2000;16;0.77;tanh;-0.125
257;SA;MLP;10;2000;98;0.18;identity;-0.15
258;SA;MLP;10;2000;98;0.18;identity;-0.15
259;SA;MLP;10;2000;98;0.18;identity;-0.15
260;SA;MLP;10;2000;98;0.18;identity;-0.15
261;SA;MLP;10;2000;98;0.18;identity;-0.15
262;SA;MLP;10;2000;98;0.18;identity;-0.15
263;SA;MLP;10;2000;98;0.18;identity;-0.15
264;SA;MLP;10;2000;98;0.18;identity;-0.15
265;SA;MLP;10;2000;98;0.18;identity;-0.15
266;SA;MLP;10;2000;98;0.18;identity;-0.15
267;SA;MLP;10;2000;98;0.18;identity;-0.15
268;SA;MLP;10;2000;98;0.18;identity;-0.15
269;SA;MLP;10;2000;98;0.18;identity;-0.15
270;SA;MLP;10;2000;98;0.18;identity;-0.15
271;SA;MLP;10;2000;98;0.18;identity;-0.15
272;SA;MLP;10;2000;98;0.18;identity;-0.15
273;SA;MLP;10;2000;98;0.18;identity;-0.15
274;SA;MLP;10;2000;32;0.55;identity;-0.225
275;SA;MLP;10;2000;32;0.55;identity;-0.225
276;SA;MLP;10;2000;32;0.55;identity;-0.225
277;SA;MLP;10;2000;32;0.55;identity;-0.225
278;SA;MLP;10;2000;32;0.55;identity;-0.225
279;SA;MLP;10;2000;32;0.55;identity;-0.225
280;SA;MLP;10;2000;32;0.55;identity;-0.225
281;SA;MLP;10;2000;32;0.55;identity;-0.225
282;SA;MLP;10;2000;32;0.55;identity;-0.225
283;SA;MLP;10;2000;32;0.55;identity;-0.225
284;SA;MLP;10;2000;32;0.55;identity;-0.225
285;SA;MLP;10;2000;32;0.55;identity;-0.225
286;SA;MLP;10;2000;32;0.55;identity;-0.225
287;SA;MLP;10;2000;32;0.55;identity;-0.225
288;SA;MLP;10;2000;32;0.55;identity;-0.225
289;SA;MLP;10;2000;32;0.55;identity;-0.225
290;SA;MLP;10;2000;32;0.55;identity;-0.225
291;SA;MLP;10;2000;32;0.55;identity;-0.225
292;SA;MLP;10;2000;32;0.55;identity;-0.225
293;SA;MLP;10;2000;32;0.55;identity;-0.225
294;SA;MLP;10;2000;32;0.55;identity;-0.225
295;SA;MLP;10;2000;32;0.55;identity;-0.225
296;SA;MLP;10;2000;32;0.55;identity;-0.225
297;SA;MLP;10;2000;32;0.55;identity;-0.225
298;SA;MLP;10;2000;32;0.55;identity;-0.225
299;SA;MLP;10;2000;32;0.55;identity;-0.225
300;SA;MLP;10;2000;32;0.55;identity;-0.225
301;SA;MLP;10;2000;32;0.55;identity;-0.225
302;SA;MLP;10;2000;32;0.55;identity;-0.225
303;SA;MLP;10;2000;32;0.55;identity;-0.225
304;SA;MLP;10;2000;32;0.55;identity;-0.225
305;SA;MLP;10;2000;32;0.55;identity;-0.225
306;SA;MLP;10;2000;32;0.55;identity;-0.225
307;SA;MLP;10;2000;32;0.55;identity;-0.225
308;SA;MLP;10;2000;32;0.55;identity;-0.225
309;SA;MLP;10;2000;32;0.55;identity;-0.225
310;SA;MLP;10;2000;32;0.55;identity;-0.225
311;SA;MLP;10;2000;32;0.55;identity;-0.225
312;SA;MLP;10;2000;32;0.55;identity;-0.225
313;SA;MLP;10;2000;32;0.55;identity;-0.225
314;SA;MLP;10;2000;32;0.55;identity;-0.225
315;SA;MLP;10;2000;32;0.55;identity;-0.225
316;SA;MLP;10;2000;32;0.55;identity;-0.225
317;SA;MLP;10;2000;32;0.55;identity;-0.225
318;SA;MLP;10;2000;32;0.55;identity;-0.225
319;SA;MLP;10;2000;32;0.55;identity;-0.225
