;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;50.0;53.0;39.0;8.0;-0.07500000000000001
1;50.0;53.0;39.0;8.0;-0.07500000000000001
2;50.0;53.0;39.0;8.0;-0.07500000000000001
3;50.0;53.0;39.0;8.0;-0.07500000000000001
4;91.0;160.0;40.0;7.0;-0.1
5;91.0;160.0;40.0;7.0;-0.1
6;91.0;160.0;40.0;7.0;-0.1
7;91.0;160.0;40.0;7.0;-0.1
8;91.0;160.0;40.0;7.0;-0.1
9;91.0;160.0;40.0;7.0;-0.1
10;91.0;160.0;40.0;7.0;-0.1
11;91.0;160.0;40.0;7.0;-0.1
12;91.0;160.0;40.0;7.0;-0.1
13;91.0;160.0;40.0;7.0;-0.1
14;91.0;160.0;40.0;7.0;-0.1
