;Hidden Layers;Alpha;Activation;Fitness
0;305;0.45;identity;-0.1
1;305;0.45;identity;-0.1
2;305;0.45;identity;-0.1
3;305;0.45;identity;-0.1
4;305;0.45;identity;-0.1
5;305;0.45;identity;-0.1
6;305;0.45;identity;-0.1
7;305;0.45;identity;-0.1
8;305;0.45;identity;-0.1
9;305;0.45;identity;-0.1
10;305;0.45;identity;-0.1
11;249;0.55;tanh;-0.15000000000000002
12;249;0.55;tanh;-0.15000000000000002
13;249;0.55;tanh;-0.15000000000000002
14;249;0.55;tanh;-0.15000000000000002
15;249;0.55;tanh;-0.15000000000000002
16;249;0.55;tanh;-0.15000000000000002
17;249;0.55;tanh;-0.15000000000000002
18;249;0.55;tanh;-0.15000000000000002
19;249;0.55;tanh;-0.15000000000000002
20;249;0.55;tanh;-0.15000000000000002
21;249;0.55;tanh;-0.15000000000000002
22;249;0.55;tanh;-0.15000000000000002
23;249;0.55;tanh;-0.15000000000000002
24;249;0.55;tanh;-0.15000000000000002
25;249;0.55;tanh;-0.15000000000000002
26;249;0.55;tanh;-0.15000000000000002
27;249;0.55;tanh;-0.15000000000000002
28;249;0.55;tanh;-0.15000000000000002
29;249;0.55;tanh;-0.15000000000000002
30;249;0.55;tanh;-0.15000000000000002
31;249;0.55;tanh;-0.15000000000000002
32;249;0.55;tanh;-0.15000000000000002
33;249;0.55;tanh;-0.15000000000000002
34;249;0.55;tanh;-0.15000000000000002
35;249;0.55;tanh;-0.15000000000000002
36;249;0.55;tanh;-0.15000000000000002
37;249;0.55;tanh;-0.15000000000000002
38;249;0.55;tanh;-0.15000000000000002
39;249;0.55;tanh;-0.15000000000000002
40;249;0.55;tanh;-0.15000000000000002
41;249;0.55;tanh;-0.15000000000000002
42;249;0.55;tanh;-0.15000000000000002
43;249;0.55;tanh;-0.15000000000000002
44;249;0.55;tanh;-0.15000000000000002
45;249;0.55;tanh;-0.15000000000000002
46;249;0.55;tanh;-0.15000000000000002
47;249;0.55;tanh;-0.15000000000000002
48;249;0.55;tanh;-0.15000000000000002
49;249;0.55;tanh;-0.15000000000000002
50;249;0.55;tanh;-0.15000000000000002
51;249;0.55;tanh;-0.15000000000000002
52;249;0.55;tanh;-0.15000000000000002
53;249;0.55;tanh;-0.15000000000000002
54;249;0.55;tanh;-0.15000000000000002
55;249;0.55;tanh;-0.15000000000000002
56;249;0.55;tanh;-0.15000000000000002
57;249;0.55;tanh;-0.15000000000000002
58;249;0.55;tanh;-0.15000000000000002
59;249;0.55;tanh;-0.15000000000000002
60;249;0.55;tanh;-0.15000000000000002
61;249;0.55;tanh;-0.15000000000000002
62;249;0.55;tanh;-0.15000000000000002
63;125;0.09;identity;-0.17500000000000002
64;125;0.09;identity;-0.17500000000000002
65;125;0.09;identity;-0.17500000000000002
66;125;0.09;identity;-0.17500000000000002
67;125;0.09;identity;-0.17500000000000002
68;125;0.09;identity;-0.17500000000000002
69;125;0.09;identity;-0.17500000000000002
70;125;0.09;identity;-0.17500000000000002
71;125;0.09;identity;-0.17500000000000002
72;125;0.09;identity;-0.17500000000000002
73;125;0.09;identity;-0.17500000000000002
74;125;0.09;identity;-0.17500000000000002
75;125;0.09;identity;-0.17500000000000002
76;125;0.09;identity;-0.17500000000000002
77;125;0.09;identity;-0.17500000000000002
78;125;0.09;identity;-0.17500000000000002
79;125;0.09;identity;-0.17500000000000002
80;125;0.09;identity;-0.17500000000000002
81;125;0.09;identity;-0.17500000000000002
82;125;0.09;identity;-0.17500000000000002
83;125;0.09;identity;-0.17500000000000002
84;125;0.09;identity;-0.17500000000000002
85;125;0.09;identity;-0.17500000000000002
86;125;0.09;identity;-0.17500000000000002
87;125;0.09;identity;-0.17500000000000002
88;125;0.09;identity;-0.17500000000000002
89;125;0.09;identity;-0.17500000000000002
90;125;0.09;identity;-0.17500000000000002
91;125;0.09;identity;-0.17500000000000002
92;125;0.09;identity;-0.17500000000000002
93;125;0.09;identity;-0.17500000000000002
94;125;0.09;identity;-0.17500000000000002
95;125;0.09;identity;-0.17500000000000002
96;125;0.09;identity;-0.17500000000000002
97;125;0.09;identity;-0.17500000000000002
98;125;0.09;identity;-0.17500000000000002
99;125;0.09;identity;-0.17500000000000002
100;125;0.09;identity;-0.17500000000000002
101;125;0.09;identity;-0.17500000000000002
102;125;0.09;identity;-0.17500000000000002
103;125;0.09;identity;-0.17500000000000002
104;125;0.09;identity;-0.17500000000000002
105;125;0.09;identity;-0.17500000000000002
106;125;0.09;identity;-0.17500000000000002
107;125;0.09;identity;-0.17500000000000002
108;125;0.09;identity;-0.17500000000000002
109;125;0.09;identity;-0.17500000000000002
110;125;0.09;identity;-0.17500000000000002
111;125;0.09;identity;-0.17500000000000002
112;125;0.09;identity;-0.17500000000000002
113;125;0.09;identity;-0.17500000000000002
114;125;0.09;identity;-0.17500000000000002
115;125;0.09;identity;-0.17500000000000002
116;125;0.09;identity;-0.17500000000000002
117;125;0.09;identity;-0.17500000000000002
118;125;0.09;identity;-0.17500000000000002
119;125;0.09;identity;-0.17500000000000002
120;125;0.09;identity;-0.17500000000000002
121;125;0.09;identity;-0.17500000000000002
122;125;0.09;identity;-0.17500000000000002
123;125;0.09;identity;-0.17500000000000002
124;125;0.09;identity;-0.17500000000000002
125;125;0.09;identity;-0.17500000000000002
126;125;0.09;identity;-0.17500000000000002
127;125;0.09;identity;-0.17500000000000002
128;125;0.09;identity;-0.17500000000000002
129;125;0.09;identity;-0.17500000000000002
130;125;0.09;identity;-0.17500000000000002
131;125;0.09;identity;-0.17500000000000002
132;125;0.09;identity;-0.17500000000000002
133;125;0.09;identity;-0.17500000000000002
134;125;0.09;identity;-0.17500000000000002
135;125;0.09;identity;-0.17500000000000002
136;125;0.09;identity;-0.17500000000000002
137;125;0.09;identity;-0.17500000000000002
138;125;0.09;identity;-0.17500000000000002
139;125;0.09;identity;-0.17500000000000002
140;125;0.09;identity;-0.17500000000000002
141;125;0.09;identity;-0.17500000000000002
142;125;0.09;identity;-0.17500000000000002
143;125;0.09;identity;-0.17500000000000002
144;125;0.09;identity;-0.17500000000000002
145;125;0.09;identity;-0.17500000000000002
146;125;0.09;identity;-0.17500000000000002
147;125;0.09;identity;-0.17500000000000002
148;125;0.09;identity;-0.17500000000000002
149;125;0.09;identity;-0.17500000000000002
150;125;0.09;identity;-0.17500000000000002
151;125;0.09;identity;-0.17500000000000002
152;125;0.09;identity;-0.17500000000000002
153;125;0.09;identity;-0.17500000000000002
154;125;0.09;identity;-0.17500000000000002
155;125;0.09;identity;-0.17500000000000002
156;125;0.09;identity;-0.17500000000000002
157;125;0.09;identity;-0.17500000000000002
158;125;0.09;identity;-0.17500000000000002
159;125;0.09;identity;-0.17500000000000002
160;125;0.09;identity;-0.17500000000000002
161;125;0.09;identity;-0.17500000000000002
162;125;0.09;identity;-0.17500000000000002
163;125;0.09;identity;-0.17500000000000002
164;125;0.09;identity;-0.17500000000000002
165;125;0.09;identity;-0.17500000000000002
166;125;0.09;identity;-0.17500000000000002
167;125;0.09;identity;-0.17500000000000002
168;125;0.09;identity;-0.17500000000000002
169;125;0.09;identity;-0.17500000000000002
170;125;0.09;identity;-0.17500000000000002
171;125;0.09;identity;-0.17500000000000002
172;125;0.09;identity;-0.17500000000000002
173;125;0.09;identity;-0.17500000000000002
174;125;0.09;identity;-0.17500000000000002
175;125;0.09;identity;-0.17500000000000002
176;125;0.09;identity;-0.17500000000000002
177;125;0.09;identity;-0.17500000000000002
178;125;0.09;identity;-0.17500000000000002
179;125;0.09;identity;-0.17500000000000002
180;125;0.09;identity;-0.17500000000000002
181;125;0.09;identity;-0.17500000000000002
182;125;0.09;identity;-0.17500000000000002
183;125;0.09;identity;-0.17500000000000002
184;125;0.09;identity;-0.17500000000000002
185;125;0.09;identity;-0.17500000000000002
186;125;0.09;identity;-0.17500000000000002
187;125;0.09;identity;-0.17500000000000002
188;125;0.09;identity;-0.17500000000000002
189;125;0.09;identity;-0.17500000000000002
190;125;0.09;identity;-0.17500000000000002
191;125;0.09;identity;-0.17500000000000002
192;125;0.09;identity;-0.17500000000000002
193;125;0.09;identity;-0.17500000000000002
194;125;0.09;identity;-0.17500000000000002
195;125;0.09;identity;-0.17500000000000002
196;125;0.09;identity;-0.17500000000000002
197;125;0.09;identity;-0.17500000000000002
198;125;0.09;identity;-0.17500000000000002
199;125;0.09;identity;-0.17500000000000002
200;125;0.09;identity;-0.17500000000000002
201;125;0.09;identity;-0.17500000000000002
202;125;0.09;identity;-0.17500000000000002
203;125;0.09;identity;-0.17500000000000002
204;125;0.09;identity;-0.17500000000000002
205;125;0.09;identity;-0.17500000000000002
206;125;0.09;identity;-0.17500000000000002
207;125;0.09;identity;-0.17500000000000002
208;125;0.09;identity;-0.17500000000000002
