;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;175;32;gblinear;0.735;0.28500000000000003;-0.05
1;221;280;gbtree;0.71;0.165;-0.125
2;221;280;gbtree;0.71;0.165;-0.125
3;221;280;gbtree;0.71;0.165;-0.125
4;221;280;gbtree;0.71;0.165;-0.125
5;256;281;gbtree;0.295;0.03;-0.15000000000000002
6;256;281;gbtree;0.295;0.03;-0.15000000000000002
7;256;281;gbtree;0.295;0.03;-0.15000000000000002
8;256;281;gbtree;0.295;0.03;-0.15000000000000002
9;256;281;gbtree;0.295;0.03;-0.15000000000000002
10;256;281;gbtree;0.295;0.03;-0.15000000000000002
11;256;281;gbtree;0.295;0.03;-0.15000000000000002
12;256;281;gbtree;0.295;0.03;-0.15000000000000002
13;256;281;gbtree;0.295;0.03;-0.15000000000000002
14;256;281;gbtree;0.295;0.03;-0.15000000000000002
15;256;281;gbtree;0.295;0.03;-0.15000000000000002
16;256;281;gbtree;0.295;0.03;-0.15000000000000002
17;256;281;gbtree;0.295;0.03;-0.15000000000000002
18;256;281;gbtree;0.295;0.03;-0.15000000000000002
19;256;281;gbtree;0.295;0.03;-0.15000000000000002
20;256;281;gbtree;0.295;0.03;-0.15000000000000002
21;256;281;gbtree;0.295;0.03;-0.15000000000000002
22;256;281;gbtree;0.295;0.03;-0.15000000000000002
23;256;281;gbtree;0.295;0.03;-0.15000000000000002
24;256;281;gbtree;0.295;0.03;-0.15000000000000002
25;256;281;gbtree;0.295;0.03;-0.15000000000000002
26;256;281;gbtree;0.295;0.03;-0.15000000000000002
27;256;281;gbtree;0.295;0.03;-0.15000000000000002
28;256;281;gbtree;0.295;0.03;-0.15000000000000002
29;256;281;gbtree;0.295;0.03;-0.15000000000000002
30;256;281;gbtree;0.295;0.03;-0.15000000000000002
31;256;281;gbtree;0.295;0.03;-0.15000000000000002
32;256;281;gbtree;0.295;0.03;-0.15000000000000002
33;256;281;gbtree;0.295;0.03;-0.15000000000000002
34;256;281;gbtree;0.295;0.03;-0.15000000000000002
35;256;281;gbtree;0.295;0.03;-0.15000000000000002
36;256;281;gbtree;0.295;0.03;-0.15000000000000002
37;256;281;gbtree;0.295;0.03;-0.15000000000000002
38;256;281;gbtree;0.295;0.03;-0.15000000000000002
39;256;281;gbtree;0.295;0.03;-0.15000000000000002
40;256;281;gbtree;0.295;0.03;-0.15000000000000002
41;256;281;gbtree;0.295;0.03;-0.15000000000000002
42;256;281;gbtree;0.295;0.03;-0.15000000000000002
43;256;281;gbtree;0.295;0.03;-0.15000000000000002
44;220;51;gbtree;0.59;0.01;-0.175
45;220;51;gbtree;0.59;0.01;-0.175
46;220;51;gbtree;0.59;0.01;-0.175
47;220;51;gbtree;0.59;0.01;-0.175
48;220;51;gbtree;0.59;0.01;-0.175
49;220;51;gbtree;0.59;0.01;-0.175
50;220;51;gbtree;0.59;0.01;-0.175
51;220;51;gbtree;0.59;0.01;-0.175
52;220;51;gbtree;0.59;0.01;-0.175
53;220;51;gbtree;0.59;0.01;-0.175
54;220;51;gbtree;0.59;0.01;-0.175
55;220;51;gbtree;0.59;0.01;-0.175
56;220;51;gbtree;0.59;0.01;-0.175
57;220;51;gbtree;0.59;0.01;-0.175
58;220;51;gbtree;0.59;0.01;-0.175
59;189;91;gbtree;0.52;0.01;-0.2
60;189;91;gbtree;0.52;0.01;-0.2
61;189;91;gbtree;0.52;0.01;-0.2
62;189;91;gbtree;0.52;0.01;-0.2
63;189;91;gbtree;0.52;0.01;-0.2
64;189;91;gbtree;0.52;0.01;-0.2
65;189;91;gbtree;0.52;0.01;-0.2
66;189;91;gbtree;0.52;0.01;-0.2
67;189;91;gbtree;0.52;0.01;-0.2
68;189;91;gbtree;0.52;0.01;-0.2
69;189;91;gbtree;0.52;0.01;-0.2
70;189;91;gbtree;0.52;0.01;-0.2
71;189;91;gbtree;0.52;0.01;-0.2
