;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;367;332;gbtree;0.2594;0.0358;-0.2
1;367;332;gbtree;0.2594;0.0358;-0.2
2;367;332;gbtree;0.2594;0.0358;-0.2
3;367;332;gbtree;0.2594;0.0358;-0.2
4;367;332;gbtree;0.2594;0.0358;-0.2
5;367;332;gbtree;0.2594;0.0358;-0.2
6;367;332;gbtree;0.2594;0.0358;-0.2
7;367;332;gbtree;0.2594;0.0358;-0.2
8;367;332;gbtree;0.2594;0.0358;-0.2
9;367;332;gbtree;0.2594;0.0358;-0.2
10;367;332;gbtree;0.2594;0.0358;-0.2
11;367;332;gbtree;0.2594;0.0358;-0.2
12;367;332;gbtree;0.2594;0.0358;-0.2
13;367;332;gbtree;0.2594;0.0358;-0.2
14;367;332;gbtree;0.2594;0.0358;-0.2
