;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;370;122;gbtree;0.1625;0.0441;-0.175
1;370;122;gbtree;0.1625;0.0441;-0.175
2;370;122;gbtree;0.1625;0.0441;-0.175
3;291;91;gbtree;0.1515;0.1892;-0.17500000000000002
4;291;91;gbtree;0.1515;0.1892;-0.17500000000000002
5;333;110;gbtree;0.3715;0.034;-0.2
6;333;110;gbtree;0.3715;0.034;-0.2
7;333;110;gbtree;0.3715;0.034;-0.2
8;333;110;gbtree;0.3715;0.034;-0.2
9;333;110;gbtree;0.3715;0.034;-0.2
10;333;110;gbtree;0.3715;0.034;-0.2
11;333;110;gbtree;0.3715;0.034;-0.2
12;333;110;gbtree;0.3715;0.034;-0.2
13;333;110;gbtree;0.3715;0.034;-0.2
14;333;110;gbtree;0.3715;0.034;-0.2
