;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
538;PSO;MLP;10;3000;18;0.578;identity;-0.2
539;PSO;MLP;10;3000;18;0.578;identity;-0.2
540;PSO;MLP;10;3000;18;0.578;identity;-0.2
541;PSO;MLP;10;3000;18;0.578;identity;-0.2
542;PSO;MLP;10;3000;18;0.578;identity;-0.2
543;PSO;MLP;10;3000;18;0.578;identity;-0.2
544;PSO;MLP;10;3000;18;0.578;identity;-0.2
545;PSO;MLP;10;3000;18;0.578;identity;-0.2
546;PSO;MLP;10;3000;18;0.578;identity;-0.2
547;PSO;MLP;10;3000;18;0.578;identity;-0.2
548;PSO;MLP;10;3000;18;0.578;identity;-0.2
549;PSO;MLP;10;3000;18;0.578;identity;-0.2
550;PSO;MLP;10;3000;18;0.578;identity;-0.2
551;PSO;MLP;10;3000;18;0.578;identity;-0.2
552;PSO;MLP;10;3000;18;0.578;identity;-0.2
553;PSO;MLP;10;3000;18;0.578;identity;-0.2
554;PSO;MLP;10;3000;18;0.578;identity;-0.2
555;PSO;MLP;10;3000;18;0.578;identity;-0.2
556;PSO;MLP;10;3000;18;0.578;identity;-0.2
557;PSO;MLP;10;3000;18;0.578;identity;-0.2
558;PSO;MLP;10;3000;18;0.578;identity;-0.2
559;PSO;MLP;10;3000;18;0.578;identity;-0.2
560;PSO;MLP;10;3000;18;0.578;identity;-0.2
561;PSO;MLP;10;3000;18;0.578;identity;-0.2
562;PSO;MLP;10;3000;18;0.578;identity;-0.2
563;PSO;MLP;10;3000;18;0.578;identity;-0.2
564;PSO;MLP;10;3000;18;0.578;identity;-0.2
565;PSO;MLP;10;3000;18;0.578;identity;-0.2
566;PSO;MLP;10;3000;18;0.578;identity;-0.2
567;PSO;MLP;10;3000;18;0.578;identity;-0.2
568;PSO;MLP;10;3000;18;0.578;identity;-0.2
569;PSO;MLP;10;3000;18;0.578;identity;-0.2
570;PSO;MLP;10;3000;18;0.578;identity;-0.2
571;PSO;MLP;10;3000;18;0.578;identity;-0.2
572;PSO;MLP;10;3000;18;0.578;identity;-0.2
573;PSO;MLP;10;3000;18;0.578;identity;-0.2
574;PSO;MLP;10;3000;18;0.578;identity;-0.2
575;PSO;MLP;10;3000;18;0.578;identity;-0.2
576;PSO;MLP;10;3000;18;0.578;identity;-0.2
577;PSO;MLP;10;3000;18;0.578;identity;-0.2
578;PSO;MLP;10;3000;18;0.578;identity;-0.2
579;PSO;MLP;10;3000;18;0.578;identity;-0.2
580;PSO;MLP;10;3000;18;0.578;identity;-0.2
581;PSO;MLP;10;3000;18;0.578;identity;-0.2
582;PSO;MLP;10;3000;18;0.578;identity;-0.2
583;PSO;MLP;10;3000;18;0.578;identity;-0.2
584;PSO;MLP;10;3000;18;0.578;identity;-0.2
585;PSO;MLP;10;3000;18;0.578;identity;-0.2
586;PSO;MLP;10;3000;18;0.578;identity;-0.2
587;PSO;MLP;10;3000;18;0.578;identity;-0.2
588;PSO;MLP;10;3000;18;0.578;identity;-0.2
589;PSO;MLP;10;3000;18;0.578;identity;-0.2
590;PSO;MLP;10;3000;18;0.578;identity;-0.2
591;PSO;MLP;10;3000;18;0.578;identity;-0.2
592;PSO;MLP;10;3000;18;0.578;identity;-0.2
593;PSO;MLP;10;3000;18;0.578;identity;-0.2
594;PSO;MLP;10;3000;18;0.578;identity;-0.2
595;PSO;MLP;10;3000;18;0.578;identity;-0.2
596;PSO;MLP;10;3000;18;0.578;identity;-0.2
597;PSO;MLP;10;3000;18;0.578;identity;-0.2
598;PSO;MLP;10;3000;18;0.578;identity;-0.2
599;PSO;MLP;10;3000;18;0.578;identity;-0.2
600;PSO;MLP;10;3000;18;0.578;identity;-0.2
601;PSO;MLP;10;3000;18;0.578;identity;-0.2
602;PSO;MLP;10;3000;18;0.578;identity;-0.2
603;PSO;MLP;10;3000;18;0.578;identity;-0.2
604;PSO;MLP;10;3000;18;0.578;identity;-0.2
605;PSO;MLP;10;3000;18;0.578;identity;-0.2
606;PSO;MLP;10;3000;18;0.578;identity;-0.2
607;PSO;MLP;10;3000;18;0.578;identity;-0.2
608;PSO;MLP;10;3000;18;0.578;identity;-0.2
609;PSO;MLP;10;3000;18;0.578;identity;-0.2
610;PSO;MLP;10;3000;18;0.578;identity;-0.2
611;PSO;MLP;10;3000;18;0.578;identity;-0.2
612;PSO;MLP;10;3000;18;0.578;identity;-0.2
613;PSO;MLP;10;3000;18;0.578;identity;-0.2
614;PSO;MLP;10;3000;18;0.578;identity;-0.2
615;PSO;MLP;10;3000;18;0.578;identity;-0.2
616;PSO;MLP;10;3000;18;0.578;identity;-0.2
617;PSO;MLP;10;3000;18;0.578;identity;-0.2
618;PSO;MLP;10;3000;18;0.578;identity;-0.2
619;PSO;MLP;10;3000;18;0.578;identity;-0.2
620;PSO;MLP;10;3000;18;0.578;identity;-0.2
621;PSO;MLP;10;3000;18;0.578;identity;-0.2
622;PSO;MLP;10;3000;18;0.578;identity;-0.2
623;PSO;MLP;10;3000;18;0.578;identity;-0.2
624;PSO;MLP;10;3000;18;0.578;identity;-0.2
625;PSO;MLP;10;3000;18;0.578;identity;-0.2
626;PSO;MLP;10;3000;18;0.578;identity;-0.2
627;PSO;MLP;10;3000;18;0.578;identity;-0.2
628;PSO;MLP;10;3000;18;0.578;identity;-0.2
629;PSO;MLP;10;3000;18;0.578;identity;-0.2
630;PSO;MLP;10;3000;18;0.578;identity;-0.2
631;PSO;MLP;10;3000;18;0.578;identity;-0.2
632;PSO;MLP;10;3000;18;0.578;identity;-0.2
633;PSO;MLP;10;3000;18;0.578;identity;-0.2
634;PSO;MLP;10;3000;18;0.578;identity;-0.2
635;PSO;MLP;10;3000;18;0.578;identity;-0.2
636;PSO;MLP;10;3000;18;0.578;identity;-0.2
637;PSO;MLP;10;3000;18;0.578;identity;-0.2
638;PSO;MLP;10;3000;18;0.578;identity;-0.2
639;PSO;MLP;10;3000;18;0.578;identity;-0.2
640;PSO;MLP;10;3000;18;0.578;identity;-0.2
641;PSO;MLP;10;3000;18;0.578;identity;-0.2
642;PSO;MLP;10;3000;18;0.578;identity;-0.2
643;PSO;MLP;10;3000;18;0.578;identity;-0.2
644;PSO;MLP;10;3000;18;0.578;identity;-0.2
645;PSO;MLP;10;3000;18;0.578;identity;-0.2
646;PSO;MLP;10;3000;18;0.578;identity;-0.2
647;PSO;MLP;10;3000;18;0.578;identity;-0.2
648;PSO;MLP;10;3000;18;0.578;identity;-0.2
649;PSO;MLP;10;3000;18;0.578;identity;-0.2
650;PSO;MLP;10;3000;18;0.578;identity;-0.2
651;PSO;MLP;10;3000;18;0.578;identity;-0.2
652;PSO;MLP;10;3000;18;0.578;identity;-0.2
653;PSO;MLP;10;3000;18;0.578;identity;-0.2
654;PSO;MLP;10;3000;18;0.578;identity;-0.2
655;PSO;MLP;10;3000;18;0.578;identity;-0.2
656;PSO;MLP;10;3000;18;0.578;identity;-0.2
657;PSO;MLP;10;3000;18;0.578;identity;-0.2
658;PSO;MLP;10;3000;18;0.578;identity;-0.2
659;PSO;MLP;10;3000;18;0.578;identity;-0.2
660;PSO;MLP;10;3000;18;0.578;identity;-0.2
661;PSO;MLP;10;3000;18;0.578;identity;-0.2
662;PSO;MLP;10;3000;18;0.578;identity;-0.2
663;PSO;MLP;10;3000;18;0.578;identity;-0.2
664;PSO;MLP;10;3000;18;0.578;identity;-0.2
665;PSO;MLP;10;3000;18;0.578;identity;-0.2
666;PSO;MLP;10;3000;18;0.578;identity;-0.2
667;PSO;MLP;10;3000;18;0.578;identity;-0.2
668;PSO;MLP;10;3000;18;0.578;identity;-0.2
669;PSO;MLP;10;3000;18;0.578;identity;-0.2
670;PSO;MLP;10;3000;18;0.578;identity;-0.2
671;PSO;MLP;10;3000;18;0.578;identity;-0.2
672;PSO;MLP;10;3000;18;0.578;identity;-0.2
673;PSO;MLP;10;3000;18;0.578;identity;-0.2
674;PSO;MLP;10;3000;18;0.578;identity;-0.2
