;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
1800;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1801;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1802;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1803;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1804;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1805;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1806;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1807;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1808;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1809;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1810;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1811;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1812;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1813;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1814;PSO;RF;10;9000;306.0;131.0;5.0;2.0;-0.1
1815;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1816;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1817;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1818;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1819;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1820;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1821;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1822;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1823;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1824;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1825;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1826;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1827;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1828;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1829;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1830;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1831;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1832;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1833;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1834;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1835;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1836;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1837;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1838;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1839;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1840;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1841;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1842;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1843;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1844;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1845;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1846;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1847;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1848;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1849;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1850;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1851;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1852;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1853;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1854;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1855;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1856;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1857;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1858;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1859;PSO;RF;10;9000;310.0;167.0;11.0;2.0;-0.125
1860;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1861;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1862;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1863;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1864;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1865;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1866;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1867;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1868;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1869;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1870;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1871;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1872;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1873;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1874;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1875;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1876;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1877;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1878;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1879;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1880;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1881;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1882;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1883;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1884;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1885;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1886;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1887;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1888;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1889;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1890;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1891;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1892;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1893;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1894;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1895;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1896;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1897;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1898;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1899;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1900;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1901;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1902;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1903;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1904;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1905;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1906;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1907;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1908;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1909;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1910;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1911;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1912;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1913;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1914;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1915;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1916;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1917;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1918;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1919;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1920;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1921;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1922;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1923;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1924;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1925;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1926;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1927;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1928;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1929;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1930;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1931;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1932;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1933;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1934;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1935;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1936;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1937;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1938;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1939;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1940;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1941;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1942;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1943;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1944;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1945;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1946;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1947;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1948;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1949;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1950;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1951;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1952;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1953;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1954;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1955;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1956;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1957;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1958;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1959;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1960;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1961;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1962;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1963;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1964;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1965;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1966;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1967;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1968;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1969;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1970;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1971;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1972;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1973;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1974;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1975;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1976;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1977;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1978;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1979;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1980;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1981;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1982;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1983;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1984;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1985;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1986;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1987;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1988;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1989;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1990;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1991;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1992;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1993;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1994;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1995;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1996;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1997;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1998;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
1999;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2000;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2001;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2002;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2003;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2004;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2005;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2006;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2007;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2008;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2009;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2010;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
2011;PSO;RF;10;9000;140.0;133.0;16.0;2.0;-0.175
