;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;352;22;gbtree;0.2368;0.0493;-0.2
1;352;22;gbtree;0.2368;0.0493;-0.2
2;352;22;gbtree;0.2368;0.0493;-0.2
3;352;22;gbtree;0.2368;0.0493;-0.2
4;352;22;gbtree;0.2368;0.0493;-0.2
5;352;22;gbtree;0.2368;0.0493;-0.2
6;352;22;gbtree;0.2368;0.0493;-0.2
7;352;22;gbtree;0.2368;0.0493;-0.2
8;352;22;gbtree;0.2368;0.0493;-0.2
9;352;22;gbtree;0.2368;0.0493;-0.2
10;352;22;gbtree;0.2368;0.0493;-0.2
11;352;22;gbtree;0.2368;0.0493;-0.2
12;352;22;gbtree;0.2368;0.0493;-0.2
13;352;22;gbtree;0.2368;0.0493;-0.2
14;352;22;gbtree;0.2368;0.0493;-0.2
