;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;217;311;gbtree;0.1955;0.001;-0.175
1;217;311;gbtree;0.1955;0.001;-0.175
2;217;311;gbtree;0.1955;0.001;-0.175
3;217;311;gbtree;0.1955;0.001;-0.175
4;217;311;gbtree;0.1955;0.001;-0.175
5;217;311;gbtree;0.1955;0.001;-0.175
6;217;311;gbtree;0.1955;0.001;-0.175
7;217;311;gbtree;0.1955;0.001;-0.175
8;217;311;gbtree;0.1955;0.001;-0.175
9;217;311;gbtree;0.1955;0.001;-0.175
10;217;311;gbtree;0.1955;0.001;-0.175
11;217;311;gbtree;0.1955;0.001;-0.175
12;217;311;gbtree;0.1955;0.001;-0.175
13;217;311;gbtree;0.1955;0.001;-0.175
14;217;311;gbtree;0.1955;0.001;-0.175
