;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
1411;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1412;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1413;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1414;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1415;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1416;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1417;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1418;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1419;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1420;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1421;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1422;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1423;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1424;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1425;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1426;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1427;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1428;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1429;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1430;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1431;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1432;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1433;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1434;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1435;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1436;SA;XGBoost;4;7000;281;28;gbtree;0.03;0.23;-0.55
1437;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1438;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1439;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1440;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1441;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1442;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1443;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1444;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1445;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1446;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1447;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1448;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1449;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1450;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1451;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1452;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1453;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1454;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1455;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1456;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1457;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1458;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1459;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1460;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1461;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1462;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1463;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1464;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1465;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1466;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1467;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1468;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1469;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1470;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1471;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1472;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1473;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1474;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1475;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1476;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1477;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1478;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1479;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1480;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1481;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1482;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1483;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1484;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1485;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1486;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1487;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1488;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1489;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1490;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1491;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1492;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1493;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1494;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1495;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1496;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1497;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1498;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1499;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1500;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1501;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1502;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1503;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1504;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1505;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1506;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1507;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1508;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1509;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1510;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1511;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1512;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1513;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1514;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1515;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1516;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1517;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1518;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1519;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1520;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1521;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1522;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1523;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1524;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1525;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1526;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1527;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1528;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1529;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1530;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1531;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1532;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1533;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1534;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1535;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1536;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1537;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1538;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1539;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1540;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1541;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1542;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1543;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1544;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1545;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1546;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1547;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1548;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1549;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1550;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1551;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1552;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1553;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1554;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1555;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1556;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1557;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1558;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1559;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1560;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1561;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1562;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1563;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1564;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1565;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1566;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1567;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1568;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1569;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1570;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1571;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1572;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1573;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1574;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1575;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1576;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1577;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1578;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1579;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1580;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
1581;SA;XGBoost;4;7000;58;51;gbtree;0.375;0.22;-0.575
