;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;95.0;354.0;19.0;8.0;-0.4
1;95.0;354.0;19.0;8.0;-0.4
2;95.0;354.0;19.0;8.0;-0.4
3;133.0;344.0;22.0;3.0;-0.42500000000000004
4;133.0;344.0;22.0;3.0;-0.42500000000000004
5;117.0;328.0;18.0;2.0;-0.475
6;117.0;328.0;18.0;2.0;-0.475
7;136.0;300.0;17.0;4.0;-0.5
8;136.0;300.0;17.0;4.0;-0.5
9;136.0;300.0;17.0;4.0;-0.5
10;136.0;300.0;17.0;4.0;-0.5
11;136.0;300.0;17.0;4.0;-0.5
12;135.0;302.0;17.0;4.0;-0.525
13;135.0;302.0;17.0;4.0;-0.525
14;135.0;302.0;17.0;4.0;-0.525
