;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;370;122;gbtree;0.1625;0.0441;-0.55
1;370;122;gbtree;0.1625;0.0441;-0.55
2;370;122;gbtree;0.1625;0.0441;-0.55
3;370;122;gbtree;0.1625;0.0441;-0.55
4;370;122;gbtree;0.1625;0.0441;-0.55
5;370;122;gbtree;0.1625;0.0441;-0.55
6;370;122;gbtree;0.1625;0.0441;-0.55
7;370;122;gbtree;0.1625;0.0441;-0.55
8;370;122;gbtree;0.1625;0.0441;-0.55
9;370;122;gbtree;0.1299;0.0463;-0.575
10;370;122;gbtree;0.1299;0.0463;-0.575
11;370;122;gbtree;0.1299;0.0463;-0.575
12;371;132;gbtree;0.1661;0.0563;-0.6000000000000001
13;371;132;gbtree;0.1661;0.0563;-0.6000000000000001
14;371;132;gbtree;0.1661;0.0563;-0.6000000000000001
