;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;186;181;gbtree;0.6900000000000001;0.185;-0.5
1;186;181;gbtree;0.6900000000000001;0.185;-0.5
2;186;181;gbtree;0.6900000000000001;0.185;-0.5
3;186;181;gbtree;0.6900000000000001;0.185;-0.5
4;186;181;gbtree;0.6900000000000001;0.185;-0.5
5;186;181;gbtree;0.6900000000000001;0.185;-0.5
6;186;181;gbtree;0.6900000000000001;0.185;-0.5
7;186;181;gbtree;0.6900000000000001;0.185;-0.5
8;186;181;gbtree;0.6900000000000001;0.185;-0.5
9;342;272;gbtree;0.67;0.245;-0.525
10;342;272;gbtree;0.67;0.245;-0.525
11;342;272;gbtree;0.67;0.245;-0.525
12;342;272;gbtree;0.67;0.245;-0.525
13;342;272;gbtree;0.67;0.245;-0.525
14;342;272;gbtree;0.67;0.245;-0.525
15;342;272;gbtree;0.67;0.245;-0.525
16;342;272;gbtree;0.67;0.245;-0.525
17;342;272;gbtree;0.67;0.245;-0.525
18;342;272;gbtree;0.67;0.245;-0.525
19;342;272;gbtree;0.67;0.245;-0.525
20;342;272;gbtree;0.67;0.245;-0.525
21;342;272;gbtree;0.67;0.245;-0.525
22;342;272;gbtree;0.67;0.245;-0.525
23;342;272;gbtree;0.67;0.245;-0.525
24;342;272;gbtree;0.67;0.245;-0.525
25;342;272;gbtree;0.67;0.245;-0.525
26;342;272;gbtree;0.67;0.245;-0.525
27;342;272;gbtree;0.67;0.245;-0.525
28;342;272;gbtree;0.67;0.245;-0.525
29;342;272;gbtree;0.67;0.245;-0.525
30;342;272;gbtree;0.67;0.245;-0.525
31;342;272;gbtree;0.67;0.245;-0.525
32;342;272;gbtree;0.67;0.245;-0.525
33;305;210;gbtree;0.07;0.5;-0.5250000000000001
34;305;210;gbtree;0.07;0.5;-0.5250000000000001
35;305;210;gbtree;0.07;0.5;-0.5250000000000001
36;305;210;gbtree;0.07;0.5;-0.5250000000000001
37;305;210;gbtree;0.07;0.5;-0.5250000000000001
38;305;210;gbtree;0.07;0.5;-0.5250000000000001
39;305;210;gbtree;0.07;0.5;-0.5250000000000001
40;85;369;gbtree;0.04;0.845;-0.575
41;85;369;gbtree;0.04;0.845;-0.575
42;85;369;gbtree;0.04;0.845;-0.575
43;85;369;gbtree;0.04;0.845;-0.575
44;85;369;gbtree;0.04;0.845;-0.575
45;85;369;gbtree;0.04;0.845;-0.575
46;85;369;gbtree;0.04;0.845;-0.575
47;85;369;gbtree;0.04;0.845;-0.575
48;85;369;gbtree;0.04;0.845;-0.575
49;85;369;gbtree;0.04;0.845;-0.575
50;85;369;gbtree;0.04;0.845;-0.575
51;85;369;gbtree;0.04;0.845;-0.575
52;85;369;gbtree;0.04;0.845;-0.575
53;85;369;gbtree;0.04;0.845;-0.575
54;85;369;gbtree;0.04;0.845;-0.575
55;85;369;gbtree;0.04;0.845;-0.575
56;85;369;gbtree;0.04;0.845;-0.575
57;85;369;gbtree;0.04;0.845;-0.575
58;85;369;gbtree;0.04;0.845;-0.575
59;85;369;gbtree;0.04;0.845;-0.575
60;85;369;gbtree;0.04;0.845;-0.575
61;85;369;gbtree;0.04;0.845;-0.575
62;85;369;gbtree;0.04;0.845;-0.575
63;85;369;gbtree;0.04;0.845;-0.575
64;85;369;gbtree;0.04;0.845;-0.575
65;85;369;gbtree;0.04;0.845;-0.575
66;85;369;gbtree;0.04;0.845;-0.575
67;85;369;gbtree;0.04;0.845;-0.575
68;85;369;gbtree;0.04;0.845;-0.575
69;85;369;gbtree;0.04;0.845;-0.575
70;85;369;gbtree;0.04;0.845;-0.575
71;85;369;gbtree;0.04;0.845;-0.575
72;85;369;gbtree;0.04;0.845;-0.575
73;85;369;gbtree;0.04;0.845;-0.575
74;85;369;gbtree;0.04;0.845;-0.575
75;85;369;gbtree;0.04;0.845;-0.575
76;85;369;gbtree;0.04;0.845;-0.575
77;85;369;gbtree;0.04;0.845;-0.575
78;85;369;gbtree;0.04;0.845;-0.575
79;85;369;gbtree;0.04;0.845;-0.575
80;85;369;gbtree;0.04;0.845;-0.575
81;85;369;gbtree;0.04;0.845;-0.575
