;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
900;PSO;MLP;4;5000;156;0.728;identity;-0.625
901;PSO;MLP;4;5000;156;0.728;identity;-0.625
902;PSO;MLP;4;5000;156;0.728;identity;-0.625
903;PSO;MLP;4;5000;156;0.728;identity;-0.625
904;PSO;MLP;4;5000;156;0.728;identity;-0.625
905;PSO;MLP;4;5000;156;0.728;identity;-0.625
906;PSO;MLP;4;5000;156;0.728;identity;-0.625
907;PSO;MLP;4;5000;156;0.728;identity;-0.625
908;PSO;MLP;4;5000;156;0.728;identity;-0.625
909;PSO;MLP;4;5000;156;0.728;identity;-0.625
910;PSO;MLP;4;5000;156;0.728;identity;-0.625
911;PSO;MLP;4;5000;156;0.728;identity;-0.625
912;PSO;MLP;4;5000;156;0.728;identity;-0.625
913;PSO;MLP;4;5000;156;0.728;identity;-0.625
914;PSO;MLP;4;5000;156;0.728;identity;-0.625
915;PSO;MLP;4;5000;156;0.728;identity;-0.625
916;PSO;MLP;4;5000;156;0.728;identity;-0.625
917;PSO;MLP;4;5000;156;0.728;identity;-0.625
918;PSO;MLP;4;5000;156;0.728;identity;-0.625
919;PSO;MLP;4;5000;156;0.728;identity;-0.625
920;PSO;MLP;4;5000;156;0.728;identity;-0.625
921;PSO;MLP;4;5000;156;0.728;identity;-0.625
922;PSO;MLP;4;5000;156;0.728;identity;-0.625
923;PSO;MLP;4;5000;156;0.728;identity;-0.625
924;PSO;MLP;4;5000;156;0.728;identity;-0.625
925;PSO;MLP;4;5000;156;0.728;identity;-0.625
926;PSO;MLP;4;5000;156;0.728;identity;-0.625
927;PSO;MLP;4;5000;156;0.728;identity;-0.625
928;PSO;MLP;4;5000;156;0.728;identity;-0.625
929;PSO;MLP;4;5000;156;0.728;identity;-0.625
930;PSO;MLP;4;5000;156;0.728;identity;-0.625
931;PSO;MLP;4;5000;156;0.728;identity;-0.625
932;PSO;MLP;4;5000;156;0.728;identity;-0.625
933;PSO;MLP;4;5000;156;0.728;identity;-0.625
934;PSO;MLP;4;5000;156;0.728;identity;-0.625
935;PSO;MLP;4;5000;156;0.728;identity;-0.625
936;PSO;MLP;4;5000;156;0.728;identity;-0.625
937;PSO;MLP;4;5000;156;0.728;identity;-0.625
938;PSO;MLP;4;5000;156;0.728;identity;-0.625
939;PSO;MLP;4;5000;156;0.728;identity;-0.625
940;PSO;MLP;4;5000;156;0.728;identity;-0.625
941;PSO;MLP;4;5000;156;0.728;identity;-0.625
942;PSO;MLP;4;5000;156;0.728;identity;-0.625
943;PSO;MLP;4;5000;156;0.728;identity;-0.625
944;PSO;MLP;4;5000;156;0.728;identity;-0.625
945;PSO;MLP;4;5000;156;0.728;identity;-0.625
946;PSO;MLP;4;5000;156;0.728;identity;-0.625
947;PSO;MLP;4;5000;156;0.728;identity;-0.625
948;PSO;MLP;4;5000;156;0.728;identity;-0.625
949;PSO;MLP;4;5000;156;0.728;identity;-0.625
950;PSO;MLP;4;5000;156;0.728;identity;-0.625
951;PSO;MLP;4;5000;156;0.728;identity;-0.625
952;PSO;MLP;4;5000;156;0.728;identity;-0.625
953;PSO;MLP;4;5000;156;0.728;identity;-0.625
954;PSO;MLP;4;5000;156;0.728;identity;-0.625
955;PSO;MLP;4;5000;156;0.728;identity;-0.625
956;PSO;MLP;4;5000;156;0.728;identity;-0.625
957;PSO;MLP;4;5000;156;0.728;identity;-0.625
958;PSO;MLP;4;5000;156;0.728;identity;-0.625
959;PSO;MLP;4;5000;156;0.728;identity;-0.625
960;PSO;MLP;4;5000;176;0.527;identity;-0.65
961;PSO;MLP;4;5000;176;0.527;identity;-0.65
962;PSO;MLP;4;5000;176;0.527;identity;-0.65
963;PSO;MLP;4;5000;176;0.527;identity;-0.65
964;PSO;MLP;4;5000;176;0.527;identity;-0.65
965;PSO;MLP;4;5000;176;0.527;identity;-0.65
966;PSO;MLP;4;5000;176;0.527;identity;-0.65
967;PSO;MLP;4;5000;176;0.527;identity;-0.65
968;PSO;MLP;4;5000;176;0.527;identity;-0.65
969;PSO;MLP;4;5000;176;0.527;identity;-0.65
970;PSO;MLP;4;5000;176;0.527;identity;-0.65
971;PSO;MLP;4;5000;176;0.527;identity;-0.65
972;PSO;MLP;4;5000;176;0.527;identity;-0.65
973;PSO;MLP;4;5000;176;0.527;identity;-0.65
974;PSO;MLP;4;5000;176;0.527;identity;-0.65
975;PSO;MLP;4;5000;176;0.527;identity;-0.65
976;PSO;MLP;4;5000;176;0.527;identity;-0.65
977;PSO;MLP;4;5000;176;0.527;identity;-0.65
978;PSO;MLP;4;5000;176;0.527;identity;-0.65
979;PSO;MLP;4;5000;176;0.527;identity;-0.65
980;PSO;MLP;4;5000;176;0.527;identity;-0.65
981;PSO;MLP;4;5000;176;0.527;identity;-0.65
982;PSO;MLP;4;5000;176;0.527;identity;-0.65
983;PSO;MLP;4;5000;176;0.527;identity;-0.65
984;PSO;MLP;4;5000;176;0.527;identity;-0.65
985;PSO;MLP;4;5000;176;0.527;identity;-0.65
986;PSO;MLP;4;5000;176;0.527;identity;-0.65
987;PSO;MLP;4;5000;176;0.527;identity;-0.65
988;PSO;MLP;4;5000;176;0.527;identity;-0.65
989;PSO;MLP;4;5000;176;0.527;identity;-0.65
990;PSO;MLP;4;5000;176;0.527;identity;-0.65
991;PSO;MLP;4;5000;176;0.527;identity;-0.65
992;PSO;MLP;4;5000;176;0.527;identity;-0.65
993;PSO;MLP;4;5000;176;0.527;identity;-0.65
994;PSO;MLP;4;5000;176;0.527;identity;-0.65
995;PSO;MLP;4;5000;176;0.527;identity;-0.65
996;PSO;MLP;4;5000;176;0.527;identity;-0.65
997;PSO;MLP;4;5000;176;0.527;identity;-0.65
998;PSO;MLP;4;5000;176;0.527;identity;-0.65
999;PSO;MLP;4;5000;176;0.527;identity;-0.65
1000;PSO;MLP;4;5000;176;0.527;identity;-0.65
1001;PSO;MLP;4;5000;176;0.527;identity;-0.65
1002;PSO;MLP;4;5000;176;0.527;identity;-0.65
1003;PSO;MLP;4;5000;176;0.527;identity;-0.65
1004;PSO;MLP;4;5000;176;0.527;identity;-0.65
1005;PSO;MLP;4;5000;176;0.527;identity;-0.65
1006;PSO;MLP;4;5000;176;0.527;identity;-0.65
1007;PSO;MLP;4;5000;176;0.527;identity;-0.65
1008;PSO;MLP;4;5000;176;0.527;identity;-0.65
1009;PSO;MLP;4;5000;176;0.527;identity;-0.65
1010;PSO;MLP;4;5000;176;0.527;identity;-0.65
1011;PSO;MLP;4;5000;176;0.527;identity;-0.65
1012;PSO;MLP;4;5000;176;0.527;identity;-0.65
1013;PSO;MLP;4;5000;176;0.527;identity;-0.65
1014;PSO;MLP;4;5000;176;0.527;identity;-0.65
1015;PSO;MLP;4;5000;176;0.527;identity;-0.65
1016;PSO;MLP;4;5000;176;0.527;identity;-0.65
1017;PSO;MLP;4;5000;176;0.527;identity;-0.65
1018;PSO;MLP;4;5000;176;0.527;identity;-0.65
1019;PSO;MLP;4;5000;176;0.527;identity;-0.65
1020;PSO;MLP;4;5000;176;0.527;identity;-0.65
1021;PSO;MLP;4;5000;176;0.527;identity;-0.65
1022;PSO;MLP;4;5000;176;0.527;identity;-0.65
1023;PSO;MLP;4;5000;176;0.527;identity;-0.65
1024;PSO;MLP;4;5000;176;0.527;identity;-0.65
1025;PSO;MLP;4;5000;176;0.527;identity;-0.65
1026;PSO;MLP;4;5000;176;0.527;identity;-0.65
1027;PSO;MLP;4;5000;176;0.527;identity;-0.65
1028;PSO;MLP;4;5000;176;0.527;identity;-0.65
1029;PSO;MLP;4;5000;176;0.527;identity;-0.65
1030;PSO;MLP;4;5000;176;0.527;identity;-0.65
1031;PSO;MLP;4;5000;176;0.527;identity;-0.65
1032;PSO;MLP;4;5000;176;0.527;identity;-0.65
1033;PSO;MLP;4;5000;176;0.527;identity;-0.65
1034;PSO;MLP;4;5000;176;0.527;identity;-0.65
1035;PSO;MLP;4;5000;176;0.527;identity;-0.65
1036;PSO;MLP;4;5000;176;0.527;identity;-0.65
1037;PSO;MLP;4;5000;176;0.527;identity;-0.65
1038;PSO;MLP;4;5000;176;0.527;identity;-0.65
1039;PSO;MLP;4;5000;176;0.527;identity;-0.65
1040;PSO;MLP;4;5000;176;0.527;identity;-0.65
1041;PSO;MLP;4;5000;176;0.527;identity;-0.65
1042;PSO;MLP;4;5000;176;0.527;identity;-0.65
1043;PSO;MLP;4;5000;176;0.527;identity;-0.65
1044;PSO;MLP;4;5000;176;0.527;identity;-0.65
1045;PSO;MLP;4;5000;176;0.527;identity;-0.65
1046;PSO;MLP;4;5000;176;0.527;identity;-0.65
1047;PSO;MLP;4;5000;176;0.527;identity;-0.65
1048;PSO;MLP;4;5000;176;0.527;identity;-0.65
1049;PSO;MLP;4;5000;176;0.527;identity;-0.65
1050;PSO;MLP;4;5000;176;0.527;identity;-0.65
1051;PSO;MLP;4;5000;176;0.527;identity;-0.65
1052;PSO;MLP;4;5000;176;0.527;identity;-0.65
1053;PSO;MLP;4;5000;176;0.527;identity;-0.65
1054;PSO;MLP;4;5000;176;0.527;identity;-0.65
1055;PSO;MLP;4;5000;176;0.527;identity;-0.65
1056;PSO;MLP;4;5000;176;0.527;identity;-0.65
1057;PSO;MLP;4;5000;176;0.527;identity;-0.65
1058;PSO;MLP;4;5000;176;0.527;identity;-0.65
1059;PSO;MLP;4;5000;176;0.527;identity;-0.65
1060;PSO;MLP;4;5000;176;0.527;identity;-0.65
1061;PSO;MLP;4;5000;176;0.527;identity;-0.65
1062;PSO;MLP;4;5000;176;0.527;identity;-0.65
1063;PSO;MLP;4;5000;176;0.527;identity;-0.65
1064;PSO;MLP;4;5000;176;0.527;identity;-0.65
1065;PSO;MLP;4;5000;176;0.527;identity;-0.65
1066;PSO;MLP;4;5000;176;0.527;identity;-0.65
1067;PSO;MLP;4;5000;176;0.527;identity;-0.65
1068;PSO;MLP;4;5000;176;0.527;identity;-0.65
1069;PSO;MLP;4;5000;176;0.527;identity;-0.65
1070;PSO;MLP;4;5000;176;0.527;identity;-0.65
1071;PSO;MLP;4;5000;176;0.527;identity;-0.65
1072;PSO;MLP;4;5000;176;0.527;identity;-0.65
1073;PSO;MLP;4;5000;176;0.527;identity;-0.65
1074;PSO;MLP;4;5000;176;0.527;identity;-0.65
1075;PSO;MLP;4;5000;176;0.527;identity;-0.65
1076;PSO;MLP;4;5000;176;0.527;identity;-0.65
1077;PSO;MLP;4;5000;176;0.527;identity;-0.65
1078;PSO;MLP;4;5000;176;0.527;identity;-0.65
1079;PSO;MLP;4;5000;176;0.527;identity;-0.65
1080;PSO;MLP;4;5000;176;0.527;identity;-0.65
1081;PSO;MLP;4;5000;176;0.527;identity;-0.65
1082;PSO;MLP;4;5000;176;0.527;identity;-0.65
1083;PSO;MLP;4;5000;176;0.527;identity;-0.65
1084;PSO;MLP;4;5000;176;0.527;identity;-0.65
1085;PSO;MLP;4;5000;176;0.527;identity;-0.65
1086;PSO;MLP;4;5000;176;0.527;identity;-0.65
1087;PSO;MLP;4;5000;176;0.527;identity;-0.65
