;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;367;332;gbtree;0.2594;0.0358;-0.55
1;367;332;gbtree;0.2594;0.0358;-0.55
2;367;332;gbtree;0.2594;0.0358;-0.55
3;367;332;gbtree;0.2594;0.0358;-0.55
4;367;332;gbtree;0.2594;0.0358;-0.55
5;367;332;gbtree;0.2594;0.0358;-0.55
6;367;332;gbtree;0.2594;0.0358;-0.55
7;367;332;gbtree;0.2594;0.0358;-0.55
8;367;332;gbtree;0.2594;0.0358;-0.55
9;367;332;gbtree;0.2594;0.0358;-0.55
10;367;332;gbtree;0.2594;0.0358;-0.55
11;367;332;gbtree;0.2594;0.0358;-0.55
12;383;340;gbtree;0.2652;0.143;-0.575
13;383;340;gbtree;0.2652;0.143;-0.575
14;383;340;gbtree;0.2652;0.143;-0.575
