;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;31.0;144.0;37.0;6.0;-0.30000000000000004
1;31.0;144.0;37.0;6.0;-0.30000000000000004
2;31.0;144.0;37.0;6.0;-0.30000000000000004
3;395.0;145.0;36.0;7.0;-0.325
4;395.0;145.0;36.0;7.0;-0.325
5;52.0;146.0;36.0;3.0;-0.35
6;52.0;146.0;36.0;3.0;-0.35
7;52.0;146.0;36.0;3.0;-0.35
8;13.0;146.0;37.0;2.0;-0.35000000000000003
9;13.0;146.0;37.0;2.0;-0.35000000000000003
10;21.0;146.0;37.0;4.0;-0.4
11;21.0;146.0;37.0;4.0;-0.4
12;21.0;146.0;37.0;4.0;-0.4
13;21.0;146.0;37.0;4.0;-0.4
14;21.0;146.0;37.0;4.0;-0.4
