;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;305;190;gbtree;0.99;0.79;-0.475
1;380;172;gbtree;0.47500000000000003;0.715;-0.5
2;380;172;gbtree;0.47500000000000003;0.715;-0.5
3;380;172;gbtree;0.47500000000000003;0.715;-0.5
4;247;330;gbtree;0.01;0.305;-0.55
5;247;330;gbtree;0.01;0.305;-0.55
6;247;330;gbtree;0.01;0.305;-0.55
7;247;330;gbtree;0.01;0.305;-0.55
8;247;330;gbtree;0.01;0.305;-0.55
9;247;330;gbtree;0.01;0.305;-0.55
10;247;330;gbtree;0.01;0.305;-0.55
11;247;330;gbtree;0.01;0.305;-0.55
12;247;330;gbtree;0.01;0.305;-0.55
13;247;330;gbtree;0.01;0.305;-0.55
14;247;330;gbtree;0.01;0.305;-0.55
15;247;330;gbtree;0.01;0.305;-0.55
16;247;330;gbtree;0.01;0.305;-0.55
17;247;330;gbtree;0.01;0.305;-0.55
18;247;330;gbtree;0.01;0.305;-0.55
19;247;330;gbtree;0.01;0.305;-0.55
20;247;330;gbtree;0.01;0.305;-0.55
21;247;330;gbtree;0.01;0.305;-0.55
22;247;330;gbtree;0.01;0.305;-0.55
23;247;330;gbtree;0.01;0.305;-0.55
24;247;330;gbtree;0.01;0.305;-0.55
25;247;330;gbtree;0.01;0.305;-0.55
26;247;330;gbtree;0.01;0.305;-0.55
27;247;330;gbtree;0.01;0.305;-0.55
28;247;330;gbtree;0.01;0.305;-0.55
29;247;330;gbtree;0.01;0.305;-0.55
30;247;330;gbtree;0.01;0.305;-0.55
31;247;330;gbtree;0.01;0.305;-0.55
32;247;330;gbtree;0.01;0.305;-0.55
33;247;330;gbtree;0.01;0.305;-0.55
34;247;330;gbtree;0.01;0.305;-0.55
35;247;330;gbtree;0.01;0.305;-0.55
36;247;330;gbtree;0.01;0.305;-0.55
37;247;330;gbtree;0.01;0.305;-0.55
38;247;330;gbtree;0.01;0.305;-0.55
39;247;330;gbtree;0.01;0.305;-0.55
40;247;330;gbtree;0.01;0.305;-0.55
41;247;330;gbtree;0.01;0.305;-0.55
42;247;330;gbtree;0.01;0.305;-0.55
43;247;330;gbtree;0.01;0.305;-0.55
44;247;330;gbtree;0.01;0.305;-0.55
45;247;330;gbtree;0.01;0.305;-0.55
46;247;330;gbtree;0.01;0.305;-0.55
47;247;330;gbtree;0.01;0.305;-0.55
48;247;330;gbtree;0.01;0.305;-0.55
49;247;330;gbtree;0.01;0.305;-0.55
50;247;330;gbtree;0.01;0.305;-0.55
51;247;330;gbtree;0.01;0.305;-0.55
52;247;330;gbtree;0.01;0.305;-0.55
53;247;330;gbtree;0.01;0.305;-0.55
54;247;330;gbtree;0.01;0.305;-0.55
55;247;330;gbtree;0.01;0.305;-0.55
56;247;330;gbtree;0.01;0.305;-0.55
57;247;330;gbtree;0.01;0.305;-0.55
58;247;330;gbtree;0.01;0.305;-0.55
59;247;330;gbtree;0.01;0.305;-0.55
60;247;330;gbtree;0.01;0.305;-0.55
61;247;330;gbtree;0.01;0.305;-0.55
62;247;330;gbtree;0.01;0.305;-0.55
63;247;330;gbtree;0.01;0.305;-0.55
64;247;330;gbtree;0.01;0.305;-0.55
65;247;330;gbtree;0.01;0.305;-0.55
66;247;330;gbtree;0.01;0.305;-0.55
67;247;330;gbtree;0.01;0.305;-0.55
68;247;330;gbtree;0.01;0.305;-0.55
69;247;330;gbtree;0.01;0.305;-0.55
70;247;330;gbtree;0.01;0.305;-0.55
71;247;330;gbtree;0.01;0.305;-0.55
72;247;330;gbtree;0.01;0.305;-0.55
73;247;330;gbtree;0.01;0.305;-0.55
74;247;330;gbtree;0.01;0.305;-0.55
75;247;330;gbtree;0.01;0.305;-0.55
76;247;330;gbtree;0.01;0.305;-0.55
77;247;330;gbtree;0.01;0.305;-0.55
78;247;330;gbtree;0.01;0.305;-0.55
79;247;330;gbtree;0.01;0.305;-0.55
80;247;330;gbtree;0.01;0.305;-0.55
81;247;330;gbtree;0.01;0.305;-0.55
82;247;330;gbtree;0.01;0.305;-0.55
83;247;330;gbtree;0.01;0.305;-0.55
84;247;330;gbtree;0.01;0.305;-0.55
85;247;330;gbtree;0.01;0.305;-0.55
86;247;330;gbtree;0.01;0.305;-0.55
87;247;330;gbtree;0.01;0.305;-0.55
88;247;330;gbtree;0.01;0.305;-0.55
89;247;330;gbtree;0.01;0.305;-0.55
90;247;330;gbtree;0.01;0.305;-0.55
91;247;330;gbtree;0.01;0.305;-0.55
92;247;330;gbtree;0.01;0.305;-0.55
93;247;330;gbtree;0.01;0.305;-0.55
94;247;330;gbtree;0.01;0.305;-0.55
95;247;330;gbtree;0.01;0.305;-0.55
96;247;330;gbtree;0.01;0.305;-0.55
97;247;330;gbtree;0.01;0.305;-0.55
98;247;330;gbtree;0.01;0.305;-0.55
99;247;330;gbtree;0.01;0.305;-0.55
100;247;330;gbtree;0.01;0.305;-0.55
101;247;330;gbtree;0.01;0.305;-0.55
102;247;330;gbtree;0.01;0.305;-0.55
103;247;330;gbtree;0.01;0.305;-0.55
104;247;330;gbtree;0.01;0.305;-0.55
105;247;330;gbtree;0.01;0.305;-0.55
106;247;330;gbtree;0.01;0.305;-0.55
107;247;330;gbtree;0.01;0.305;-0.55
108;247;330;gbtree;0.01;0.305;-0.55
109;247;330;gbtree;0.01;0.305;-0.55
110;247;330;gbtree;0.01;0.305;-0.55
111;247;330;gbtree;0.01;0.305;-0.55
112;247;330;gbtree;0.01;0.305;-0.55
113;247;330;gbtree;0.01;0.305;-0.55
114;247;330;gbtree;0.01;0.305;-0.55
115;247;330;gbtree;0.01;0.305;-0.55
116;247;330;gbtree;0.01;0.305;-0.55
117;247;330;gbtree;0.01;0.305;-0.55
118;247;330;gbtree;0.01;0.305;-0.55
119;247;330;gbtree;0.01;0.305;-0.55
120;247;330;gbtree;0.01;0.305;-0.55
121;247;330;gbtree;0.01;0.305;-0.55
122;247;330;gbtree;0.01;0.305;-0.55
123;247;330;gbtree;0.01;0.305;-0.55
124;247;330;gbtree;0.01;0.305;-0.55
125;247;330;gbtree;0.01;0.305;-0.55
126;247;330;gbtree;0.01;0.305;-0.55
127;247;330;gbtree;0.01;0.305;-0.55
128;247;330;gbtree;0.01;0.305;-0.55
129;247;330;gbtree;0.01;0.305;-0.55
130;247;330;gbtree;0.01;0.305;-0.55
131;247;330;gbtree;0.01;0.305;-0.55
132;247;330;gbtree;0.01;0.305;-0.55
133;247;330;gbtree;0.01;0.305;-0.55
134;247;330;gbtree;0.01;0.305;-0.55
135;247;330;gbtree;0.01;0.305;-0.55
136;247;330;gbtree;0.01;0.305;-0.55
137;247;330;gbtree;0.01;0.305;-0.55
138;247;330;gbtree;0.01;0.305;-0.55
139;247;330;gbtree;0.01;0.305;-0.55
140;247;330;gbtree;0.01;0.305;-0.55
141;247;330;gbtree;0.01;0.305;-0.55
142;247;330;gbtree;0.01;0.305;-0.55
143;247;330;gbtree;0.01;0.305;-0.55
144;247;330;gbtree;0.01;0.305;-0.55
145;247;330;gbtree;0.01;0.305;-0.55
146;247;330;gbtree;0.01;0.305;-0.55
147;247;330;gbtree;0.01;0.305;-0.55
148;247;330;gbtree;0.01;0.305;-0.55
149;247;330;gbtree;0.01;0.305;-0.55
150;247;330;gbtree;0.01;0.305;-0.55
151;247;330;gbtree;0.01;0.305;-0.55
152;247;330;gbtree;0.01;0.305;-0.55
153;247;330;gbtree;0.01;0.305;-0.55
154;247;330;gbtree;0.01;0.305;-0.55
155;247;330;gbtree;0.01;0.305;-0.55
156;247;330;gbtree;0.01;0.305;-0.55
157;247;330;gbtree;0.01;0.305;-0.55
158;247;330;gbtree;0.01;0.305;-0.55
159;247;330;gbtree;0.01;0.305;-0.55
160;247;330;gbtree;0.01;0.305;-0.55
161;247;330;gbtree;0.01;0.305;-0.55
162;247;330;gbtree;0.01;0.305;-0.55
163;247;330;gbtree;0.01;0.305;-0.55
164;247;330;gbtree;0.01;0.305;-0.55
165;247;330;gbtree;0.01;0.305;-0.55
166;247;330;gbtree;0.01;0.305;-0.55
167;247;330;gbtree;0.01;0.305;-0.55
168;247;330;gbtree;0.01;0.305;-0.55
169;247;330;gbtree;0.01;0.305;-0.55
170;247;330;gbtree;0.01;0.305;-0.55
171;247;330;gbtree;0.01;0.305;-0.55
172;247;330;gbtree;0.01;0.305;-0.55
173;247;330;gbtree;0.01;0.305;-0.55
174;247;330;gbtree;0.01;0.305;-0.55
175;247;330;gbtree;0.01;0.305;-0.55
176;247;330;gbtree;0.01;0.305;-0.55
177;247;330;gbtree;0.01;0.305;-0.55
178;247;330;gbtree;0.01;0.305;-0.55
179;247;330;gbtree;0.01;0.305;-0.55
180;247;330;gbtree;0.01;0.305;-0.55
181;247;330;gbtree;0.01;0.305;-0.55
182;247;330;gbtree;0.01;0.305;-0.55
183;247;330;gbtree;0.01;0.305;-0.55
184;247;330;gbtree;0.01;0.305;-0.55
185;247;330;gbtree;0.01;0.305;-0.55
186;247;330;gbtree;0.01;0.305;-0.55
187;247;330;gbtree;0.01;0.305;-0.55
188;247;330;gbtree;0.01;0.305;-0.55
189;247;330;gbtree;0.01;0.305;-0.55
190;247;330;gbtree;0.01;0.305;-0.55
191;247;330;gbtree;0.01;0.305;-0.55
192;247;330;gbtree;0.01;0.305;-0.55
193;247;330;gbtree;0.01;0.305;-0.55
194;247;330;gbtree;0.01;0.305;-0.55
195;247;330;gbtree;0.01;0.305;-0.55
196;247;330;gbtree;0.01;0.305;-0.55
197;247;330;gbtree;0.01;0.305;-0.55
198;247;330;gbtree;0.01;0.305;-0.55
199;247;330;gbtree;0.01;0.305;-0.55
200;247;330;gbtree;0.01;0.305;-0.55
201;247;330;gbtree;0.01;0.305;-0.55
202;247;330;gbtree;0.01;0.305;-0.55
203;247;330;gbtree;0.01;0.305;-0.55
204;247;330;gbtree;0.01;0.305;-0.55
205;247;330;gbtree;0.01;0.305;-0.55
206;247;330;gbtree;0.01;0.305;-0.55
207;247;330;gbtree;0.01;0.305;-0.55
208;247;330;gbtree;0.01;0.305;-0.55
209;247;330;gbtree;0.01;0.305;-0.55
210;247;330;gbtree;0.01;0.305;-0.55
211;247;330;gbtree;0.01;0.305;-0.55
212;247;330;gbtree;0.01;0.305;-0.55
213;247;330;gbtree;0.01;0.305;-0.55
214;247;330;gbtree;0.01;0.305;-0.55
215;247;330;gbtree;0.01;0.305;-0.55
216;247;330;gbtree;0.01;0.305;-0.55
217;247;330;gbtree;0.01;0.305;-0.55
218;247;330;gbtree;0.01;0.305;-0.55
